ID de usuario,Hora,Cuenta,Operación,Moneda,Cambiar,Comentario
522756567,25-02-12 05:14:30,Spot,Simple Earn Flexible Interest,USDC,0.00411623,Binance Earn
522756567,25-02-12 06:57:09,Spot,Simple Earn Flexible Subscription,USDC,-0.00411623,Binance Earn
522756567,25-02-13 05:15:20,Spot,Simple Earn Flexible Interest,USDC,0.00411722,Binance Earn
522756567,25-02-13 06:54:38,Spot,Simple Earn Flexible Subscription,USDC,-0.00411722,Binance Earn
522756567,25-02-14 05:24:33,Spot,Simple Earn Flexible Interest,USDC,0.00411823,Binance Earn
522756567,25-02-14 06:54:12,Spot,Simple Earn Flexible Subscription,USDC,-0.00411823,Binance Earn
522756567,25-02-15 05:24:41,Spot,Simple Earn Flexible Interest,USDC,0.00411922,Binance Earn
522756567,25-02-15 06:52:58,Spot,Simple Earn Flexible Subscription,USDC,-0.00411922,Binance Earn
522756567,25-02-16 05:15:21,Spot,Simple Earn Flexible Interest,USDC,0.00412021,Binance Earn
522756567,25-02-16 06:52:55,Spot,Simple Earn Flexible Subscription,USDC,-0.00412021,Binance Earn
522756567,25-02-17 05:28:01,Spot,Simple Earn Flexible Interest,USDC,0.00412119,Binance Earn
522756567,25-02-17 06:55:07,Spot,Simple Earn Flexible Subscription,USDC,-0.00412119,Binance Earn
522756567,25-02-17 17:11:06,Spot,Deposit,EUR,497.5,
522756567,25-02-18 05:59:16,Spot,Simple Earn Flexible Interest,USDC,0.00412217,Binance Earn
522756567,25-02-18 06:53:16,Spot,Simple Earn Flexible Subscription,USDC,-0.00412217,Binance Earn
522756567,25-02-18 12:08:30,Spot,Binance Convert,USDC,516.86502483,
522756567,25-02-18 12:08:31,Spot,Binance Convert,EUR,-497.5,
522756567,25-02-18 12:15:41,Spot,Withdraw,USDC,-516.865024,Withdraw fee is included
522756567,25-02-18 21:55:18,Spot,Simple Earn Flexible Subscription,USDC,-0.00000083,Binance Earn
522756567,25-02-19 05:17:29,Spot,Simple Earn Flexible Interest,USDC,0.00412316,Binance Earn
522756567,25-02-19 06:57:25,Spot,Simple Earn Flexible Subscription,USDC,-0.00412316,Binance Earn
522756567,25-02-20 06:08:52,Spot,Simple Earn Flexible Interest,USDC,0.00412416,Binance Earn
522756567,25-02-20 07:03:00,Spot,Simple Earn Flexible Subscription,USDC,-0.00412416,Binance Earn
522756567,25-02-21 05:09:55,Spot,Simple Earn Flexible Interest,USDC,0.00412518,Binance Earn
522756567,25-02-21 07:08:22,Spot,Simple Earn Flexible Subscription,USDC,-0.00412518,Binance Earn
522756567,25-02-22 05:57:16,Spot,Simple Earn Flexible Interest,USDC,0.00412619,Binance Earn
522756567,25-02-22 07:00:02,Spot,Simple Earn Flexible Subscription,USDC,-0.00412619,Binance Earn
522756567,25-02-23 05:46:27,Spot,Simple Earn Flexible Interest,USDC,0.00412719,Binance Earn
522756567,25-02-23 06:56:51,Spot,Simple Earn Flexible Subscription,USDC,-0.00412719,Binance Earn
522756567,25-02-24 06:09:34,Spot,Simple Earn Flexible Interest,USDC,0.0041282,Binance Earn
522756567,25-02-24 06:54:45,Spot,Simple Earn Flexible Subscription,USDC,-0.0041282,Binance Earn
522756567,25-02-25 05:32:15,Spot,Simple Earn Flexible Interest,USDC,0.0041292,Binance Earn
522756567,25-02-25 07:03:44,Spot,Simple Earn Flexible Subscription,USDC,-0.0041292,Binance Earn
522756567,25-02-26 06:22:01,Spot,Simple Earn Flexible Interest,USDC,0.00413021,Binance Earn
522756567,25-02-26 06:59:44,Spot,Simple Earn Flexible Subscription,USDC,-0.00413021,Binance Earn
522756567,25-02-27 05:28:05,Spot,Simple Earn Flexible Interest,USDC,0.00413127,Binance Earn
522756567,25-02-27 07:04:23,Spot,Simple Earn Flexible Subscription,USDC,-0.00413127,Binance Earn
522756567,25-02-28 06:45:15,Spot,Simple Earn Flexible Interest,USDC,0.00413281,Binance Earn
522756567,25-02-28 07:02:06,Spot,Simple Earn Flexible Subscription,USDC,-0.00413281,Binance Earn
522756567,25-03-01 05:09:52,Spot,Simple Earn Flexible Interest,USDC,0.00590613,Binance Earn
522756567,25-03-01 07:06:14,Spot,Simple Earn Flexible Subscription,USDC,-0.00590613,Binance Earn
522756567,25-03-02 05:32:45,Spot,Simple Earn Flexible Interest,USDC,0.00590753,Binance Earn
522756567,25-03-02 07:03:12,Spot,Simple Earn Flexible Subscription,USDC,-0.00590753,Binance Earn
522756567,25-03-03 05:28:31,Spot,Simple Earn Flexible Interest,USDC,0.00590937,Binance Earn
522756567,25-03-03 07:08:22,Spot,Simple Earn Flexible Subscription,USDC,-0.00590937,Binance Earn
522756567,25-03-04 05:28:22,Spot,Simple Earn Flexible Interest,USDC,0.00591121,Binance Earn
522756567,25-03-04 07:04:00,Spot,Simple Earn Flexible Subscription,USDC,-0.00591121,Binance Earn
522756567,25-03-05 05:27:59,Spot,Simple Earn Flexible Interest,USDC,0.00591308,Binance Earn
522756567,25-03-05 07:07:57,Spot,Simple Earn Flexible Subscription,USDC,-0.00591308,Binance Earn
522756567,25-03-06 05:10:41,Spot,Simple Earn Flexible Interest,USDC,0.00591495,Binance Earn
522756567,25-03-06 07:06:24,Spot,Simple Earn Flexible Subscription,USDC,-0.00591495,Binance Earn
522756567,25-03-07 05:17:30,Spot,Simple Earn Flexible Interest,USDC,0.00591677,Binance Earn
522756567,25-03-07 07:12:42,Spot,Simple Earn Flexible Subscription,USDC,-0.00591677,Binance Earn
522756567,25-03-08 05:10:55,Spot,Simple Earn Flexible Interest,USDC,0.00591857,Binance Earn
522756567,25-03-08 07:04:14,Spot,Simple Earn Flexible Subscription,USDC,-0.00591857,Binance Earn
522756567,25-03-09 05:15:21,Spot,Simple Earn Flexible Interest,USDC,0.00592035,Binance Earn
522756567,25-03-09 07:05:14,Spot,Simple Earn Flexible Subscription,USDC,-0.00592035,Binance Earn
522756567,25-03-10 05:15:23,Spot,Simple Earn Flexible Interest,USDC,0.00592213,Binance Earn
522756567,25-03-10 07:08:55,Spot,Simple Earn Flexible Subscription,USDC,-0.00592213,Binance Earn
522756567,25-03-11 05:18:45,Spot,Simple Earn Flexible Interest,USDC,0.0059239,Binance Earn
522756567,25-03-11 07:09:43,Spot,Simple Earn Flexible Subscription,USDC,-0.0059239,Binance Earn
522756567,25-03-12 05:09:59,Spot,Simple Earn Flexible Interest,USDC,0.00592569,Binance Earn
522756567,25-03-12 07:10:02,Spot,Simple Earn Flexible Subscription,USDC,-0.00592569,Binance Earn
522756567,25-03-13 05:15:29,Spot,Simple Earn Flexible Interest,USDC,0.00592748,Binance Earn
522756567,25-03-13 07:28:58,Spot,Simple Earn Flexible Subscription,USDC,-0.00592748,Binance Earn
522756567,25-03-14 05:15:38,Spot,Simple Earn Flexible Interest,USDC,0.00592927,Binance Earn
522756567,25-03-14 07:16:03,Spot,Simple Earn Flexible Subscription,USDC,-0.00592927,Binance Earn
522756567,25-03-15 05:10:38,Spot,Simple Earn Flexible Interest,USDC,0.00593107,Binance Earn
522756567,25-03-15 07:39:24,Spot,Simple Earn Flexible Subscription,USDC,-0.00593107,Binance Earn
522756567,25-03-16 05:10:20,Spot,Simple Earn Flexible Interest,USDC,0.00593286,Binance Earn
522756567,25-03-16 07:37:48,Spot,Simple Earn Flexible Subscription,USDC,-0.00593286,Binance Earn
522756567,25-03-17 05:24:57,Spot,Simple Earn Flexible Interest,USDC,0.00593464,Binance Earn
522756567,25-03-17 07:41:16,Spot,Simple Earn Flexible Subscription,USDC,-0.00593464,Binance Earn
522756567,25-03-18 05:10:36,Spot,Simple Earn Flexible Interest,USDC,0.00593643,Binance Earn
522756567,25-03-18 07:37:34,Spot,Simple Earn Flexible Subscription,USDC,-0.00593643,Binance Earn
522756567,25-03-19 05:38:43,Spot,Simple Earn Flexible Interest,USDC,0.00593821,Binance Earn
522756567,25-03-19 07:44:21,Spot,Simple Earn Flexible Subscription,USDC,-0.00593821,Binance Earn
522756567,25-03-20 05:17:30,Spot,Simple Earn Flexible Interest,USDC,0.00593998,Binance Earn
522756567,25-03-20 07:42:33,Spot,Simple Earn Flexible Subscription,USDC,-0.00593998,Binance Earn
522756567,25-03-21 05:41:59,Spot,Simple Earn Flexible Interest,USDC,0.00594175,Binance Earn
522756567,25-03-21 07:40:38,Spot,Simple Earn Flexible Subscription,USDC,-0.00594175,Binance Earn
522756567,25-03-22 05:22:29,Spot,Simple Earn Flexible Interest,USDC,0.00594353,Binance Earn
522756567,25-03-22 07:39:39,Spot,Simple Earn Flexible Subscription,USDC,-0.00594353,Binance Earn
522756567,25-03-23 06:42:54,Spot,Simple Earn Flexible Interest,USDC,0.00594551,Binance Earn
522756567,25-03-23 07:38:48,Spot,Simple Earn Flexible Subscription,USDC,-0.00594551,Binance Earn
522756567,25-03-24 05:08:21,Spot,Simple Earn Flexible Interest,USDC,0.00594752,Binance Earn
522756567,25-03-24 07:42:35,Spot,Simple Earn Flexible Subscription,USDC,-0.00594752,Binance Earn
522756567,25-03-25 06:16:16,Spot,Simple Earn Flexible Interest,USDC,0.00594949,Binance Earn
522756567,25-03-25 07:45:36,Spot,Simple Earn Flexible Subscription,USDC,-0.00594949,Binance Earn
522756567,25-03-26 05:51:58,Spot,Simple Earn Flexible Interest,USDC,0.00595126,Binance Earn
522756567,25-03-26 07:41:22,Spot,Simple Earn Flexible Subscription,USDC,-0.00595126,Binance Earn
522756567,25-03-27 06:39:44,Spot,Simple Earn Flexible Interest,USDC,0.00595301,Binance Earn
522756567,25-03-27 07:35:43,Spot,Simple Earn Flexible Subscription,USDC,-0.00595301,Binance Earn
522756567,25-03-28 05:16:46,Spot,Simple Earn Flexible Interest,USDC,0.00595476,Binance Earn
522756567,25-03-28 07:43:10,Spot,Simple Earn Flexible Subscription,USDC,-0.00595476,Binance Earn
522756567,25-03-29 06:09:49,Spot,Simple Earn Flexible Interest,USDC,0.00595652,Binance Earn
522756567,25-03-29 07:40:51,Spot,Simple Earn Flexible Subscription,USDC,-0.00595652,Binance Earn
522756567,25-03-30 06:46:44,Spot,Simple Earn Flexible Interest,USDC,0.00595848,Binance Earn
522756567,25-03-30 07:40:12,Spot,Simple Earn Flexible Subscription,USDC,-0.00595848,Binance Earn
522756567,25-03-31 07:21:05,Spot,Simple Earn Flexible Interest,USDC,0.00596049,Binance Earn
522756567,25-03-31 07:41:59,Spot,Simple Earn Flexible Subscription,USDC,-0.00596049,Binance Earn
522756567,25-04-01 06:39:27,Spot,Simple Earn Flexible Interest,USDC,0.00596252,Binance Earn
522756567,25-04-01 07:44:38,Spot,Simple Earn Flexible Subscription,USDC,-0.00596252,Binance Earn
522756567,25-04-02 05:28:29,Spot,Simple Earn Flexible Interest,USDC,0.00298204,Binance Earn
522756567,25-04-02 07:40:11,Spot,Simple Earn Flexible Subscription,USDC,-0.00298204,Binance Earn
522756567,25-04-03 05:23:11,Spot,Simple Earn Flexible Interest,USDC,0.00298292,Binance Earn
522756567,25-04-03 07:38:33,Spot,Simple Earn Flexible Subscription,USDC,-0.00298292,Binance Earn
522756567,25-04-04 05:29:10,Spot,Simple Earn Flexible Interest,USDC,0.0029834,Binance Earn
522756567,25-04-04 07:38:19,Spot,Simple Earn Flexible Subscription,USDC,-0.0029834,Binance Earn
522756567,25-04-05 05:22:24,Spot,Simple Earn Flexible Interest,USDC,0.00298388,Binance Earn
522756567,25-04-05 07:36:48,Spot,Simple Earn Flexible Subscription,USDC,-0.00298388,Binance Earn
522756567,25-04-06 05:17:02,Spot,Simple Earn Flexible Interest,USDC,0.00298435,Binance Earn
522756567,25-04-06 07:35:43,Spot,Simple Earn Flexible Subscription,USDC,-0.00298435,Binance Earn
522756567,25-04-07 05:22:39,Spot,Simple Earn Flexible Interest,USDC,0.00298483,Binance Earn
522756567,25-04-07 07:39:49,Spot,Simple Earn Flexible Subscription,USDC,-0.00298483,Binance Earn
522756567,25-04-08 05:16:27,Spot,Simple Earn Flexible Interest,USDC,0.00298531,Binance Earn
522756567,25-04-08 07:40:59,Spot,Simple Earn Flexible Subscription,USDC,-0.00298531,Binance Earn
522756567,25-04-09 05:45:44,Spot,Simple Earn Flexible Interest,USDC,0.0029858,Binance Earn
522756567,25-04-09 07:37:36,Spot,Simple Earn Flexible Subscription,USDC,-0.0029858,Binance Earn
522756567,25-04-10 05:15:29,Spot,Simple Earn Flexible Interest,USDC,0.00298628,Binance Earn
522756567,25-04-10 07:41:54,Spot,Simple Earn Flexible Subscription,USDC,-0.00298628,Binance Earn
522756567,25-04-11 05:16:34,Spot,Simple Earn Flexible Interest,USDC,0.00298676,Binance Earn
522756567,25-04-11 07:44:33,Spot,Simple Earn Flexible Subscription,USDC,-0.00298676,Binance Earn
522756567,25-04-12 05:16:58,Spot,Simple Earn Flexible Interest,USDC,0.00298725,Binance Earn
522756567,25-04-12 07:44:05,Spot,Simple Earn Flexible Subscription,USDC,-0.00298725,Binance Earn
522756567,25-04-13 05:22:48,Spot,Simple Earn Flexible Interest,USDC,0.00298782,Binance Earn
522756567,25-04-13 07:45:31,Spot,Simple Earn Flexible Subscription,USDC,-0.00298782,Binance Earn
522756567,25-04-14 05:09:53,Spot,Simple Earn Flexible Interest,USDC,0.00298837,Binance Earn
522756567,25-04-14 07:42:50,Spot,Simple Earn Flexible Subscription,USDC,-0.00298837,Binance Earn
522756567,25-04-15 05:09:01,Spot,Simple Earn Flexible Interest,USDC,0.00298893,Binance Earn
522756567,25-04-15 07:46:50,Spot,Simple Earn Flexible Subscription,USDC,-0.00298893,Binance Earn
522756567,25-04-16 05:51:30,Spot,Simple Earn Flexible Interest,USDC,0.0059792,Binance Earn
522756567,25-04-16 07:42:11,Spot,Simple Earn Flexible Subscription,USDC,-0.0059792,Binance Earn
522756567,25-04-17 05:39:44,Spot,Simple Earn Flexible Interest,USDC,0.00598013,Binance Earn
522756567,25-04-17 07:33:05,Spot,Simple Earn Flexible Subscription,USDC,-0.00598013,Binance Earn
522756567,25-04-18 05:29:09,Spot,Simple Earn Flexible Interest,USDC,0.00598184,Binance Earn
522756567,25-04-18 07:37:18,Spot,Simple Earn Flexible Subscription,USDC,-0.00598184,Binance Earn
522756567,25-04-19 06:16:32,Spot,Simple Earn Flexible Interest,USDC,0.00598357,Binance Earn
522756567,25-04-19 07:30:33,Spot,Simple Earn Flexible Subscription,USDC,-0.00598357,Binance Earn
522756567,25-04-20 05:28:04,Spot,Simple Earn Flexible Interest,USDC,0.00598541,Binance Earn
522756567,25-04-20 07:35:30,Spot,Simple Earn Flexible Subscription,USDC,-0.00598541,Binance Earn
522756567,25-04-21 06:28:13,Spot,Simple Earn Flexible Interest,USDC,0.00598726,Binance Earn
522756567,25-04-21 07:32:36,Spot,Simple Earn Flexible Subscription,USDC,-0.00598726,Binance Earn
522756567,25-04-22 05:47:02,Spot,Simple Earn Flexible Interest,USDC,0.00598909,Binance Earn
522756567,25-04-22 07:38:01,Spot,Simple Earn Flexible Subscription,USDC,-0.00598909,Binance Earn
522756567,25-04-23 06:57:44,Spot,Simple Earn Flexible Interest,USDC,0.00599094,Binance Earn
522756567,25-04-23 07:37:11,Spot,Simple Earn Flexible Subscription,USDC,-0.00599094,Binance Earn
522756567,25-04-24 05:08:58,Spot,Simple Earn Flexible Interest,USDC,0.00599277,Binance Earn
522756567,25-04-24 07:40:13,Spot,Simple Earn Flexible Subscription,USDC,-0.00599277,Binance Earn
522756567,25-04-25 06:09:38,Spot,Simple Earn Flexible Interest,USDC,0.00599457,Binance Earn
522756567,25-04-25 07:37:52,Spot,Simple Earn Flexible Subscription,USDC,-0.00599457,Binance Earn
522756567,25-04-26 05:17:56,Spot,Simple Earn Flexible Interest,USDC,0.0059963,Binance Earn
522756567,25-04-26 07:41:38,Spot,Simple Earn Flexible Subscription,USDC,-0.0059963,Binance Earn
522756567,25-04-27 06:41:00,Spot,Simple Earn Flexible Interest,USDC,0.00599802,Binance Earn
522756567,25-04-27 07:34:56,Spot,Simple Earn Flexible Subscription,USDC,-0.00599802,Binance Earn
522756567,25-04-28 06:30:51,Spot,Simple Earn Flexible Interest,USDC,0.00599975,Binance Earn
522756567,25-04-28 07:36:33,Spot,Simple Earn Flexible Subscription,USDC,-0.00599975,Binance Earn
522756567,25-04-29 06:40:22,Spot,Simple Earn Flexible Interest,USDC,0.00600147,Binance Earn
522756567,25-04-29 07:30:59,Spot,Simple Earn Flexible Subscription,USDC,-0.00600147,Binance Earn
522756567,25-04-30 06:41:18,Spot,Simple Earn Flexible Interest,USDC,0.0060032,Binance Earn
522756567,25-04-30 07:29:51,Spot,Simple Earn Flexible Subscription,USDC,-0.0060032,Binance Earn
522756567,25-05-01 07:04:52,Spot,Simple Earn Flexible Interest,USDC,0.00600493,Binance Earn
522756567,25-05-01 07:33:47,Spot,Simple Earn Flexible Subscription,USDC,-0.00600493,Binance Earn
522756567,25-05-02 05:31:26,Spot,Simple Earn Flexible Interest,USDC,0.00600666,Binance Earn
522756567,25-05-02 07:35:30,Spot,Simple Earn Flexible Subscription,USDC,-0.00600666,Binance Earn
522756567,25-05-03 05:10:17,Spot,Simple Earn Flexible Interest,USDC,0.00600839,Binance Earn
522756567,25-05-03 07:39:11,Spot,Simple Earn Flexible Subscription,USDC,-0.00600839,Binance Earn
522756567,25-05-04 05:11:46,Spot,Simple Earn Flexible Interest,USDC,0.00601012,Binance Earn
522756567,25-05-04 07:34:43,Spot,Simple Earn Flexible Subscription,USDC,-0.00601012,Binance Earn
522756567,25-05-05 05:25:09,Spot,Simple Earn Flexible Interest,USDC,0.00601186,Binance Earn
522756567,25-05-05 07:33:53,Spot,Simple Earn Flexible Subscription,USDC,-0.00601186,Binance Earn
522756567,25-05-06 05:31:50,Spot,Simple Earn Flexible Interest,USDC,0.0060136,Binance Earn
522756567,25-05-06 07:36:26,Spot,Simple Earn Flexible Subscription,USDC,-0.0060136,Binance Earn
522756567,25-05-07 05:24:46,Spot,Simple Earn Flexible Interest,USDC,0.00601534,Binance Earn
522756567,25-05-07 07:37:46,Spot,Simple Earn Flexible Subscription,USDC,-0.00601534,Binance Earn
522756567,25-05-08 05:17:40,Spot,Simple Earn Flexible Interest,USDC,0.00601716,Binance Earn
522756567,25-05-08 07:33:00,Spot,Simple Earn Flexible Subscription,USDC,-0.00601716,Binance Earn
522756567,25-05-09 05:25:17,Spot,Simple Earn Flexible Interest,USDC,0.00601899,Binance Earn
522756567,25-05-09 07:37:39,Spot,Simple Earn Flexible Subscription,USDC,-0.00601899,Binance Earn
522756567,25-05-10 05:29:14,Spot,Simple Earn Flexible Interest,USDC,0.00602074,Binance Earn
522756567,25-05-10 07:36:24,Spot,Simple Earn Flexible Subscription,USDC,-0.00602074,Binance Earn
522756567,25-05-11 05:30:02,Spot,Simple Earn Flexible Interest,USDC,0.00602249,Binance Earn
522756567,25-05-11 07:36:40,Spot,Simple Earn Flexible Subscription,USDC,-0.00602249,Binance Earn
522756567,25-05-12 05:17:55,Spot,Simple Earn Flexible Interest,USDC,0.00602424,Binance Earn
522756567,25-05-12 07:36:52,Spot,Simple Earn Flexible Subscription,USDC,-0.00602424,Binance Earn
522756567,25-05-13 05:29:58,Spot,Simple Earn Flexible Interest,USDC,0.006026,Binance Earn
522756567,25-05-13 07:47:38,Spot,Simple Earn Flexible Subscription,USDC,-0.006026,Binance Earn
522756567,25-05-14 05:29:53,Spot,Simple Earn Flexible Interest,USDC,0.00602777,Binance Earn
522756567,25-05-14 07:36:41,Spot,Simple Earn Flexible Subscription,USDC,-0.00602777,Binance Earn
522756567,25-05-15 05:40:30,Spot,Simple Earn Flexible Interest,USDC,0.00602954,Binance Earn
522756567,25-05-15 07:41:44,Spot,Simple Earn Flexible Subscription,USDC,-0.00602954,Binance Earn
522756567,25-05-16 05:21:49,Spot,Simple Earn Flexible Interest,USDC,0.00603132,Binance Earn
522756567,25-05-16 07:44:41,Spot,Simple Earn Flexible Subscription,USDC,-0.00603132,Binance Earn
522756567,25-05-17 05:40:50,Spot,Simple Earn Flexible Interest,USDC,0.00603309,Binance Earn
522756567,25-05-17 07:37:58,Spot,Simple Earn Flexible Subscription,USDC,-0.00603309,Binance Earn
522756567,25-05-18 05:49:01,Spot,Simple Earn Flexible Interest,USDC,0.00603486,Binance Earn
522756567,25-05-18 07:37:28,Spot,Simple Earn Flexible Subscription,USDC,-0.00603486,Binance Earn
522756567,25-05-19 06:32:05,Spot,Simple Earn Flexible Interest,USDC,0.00603663,Binance Earn
522756567,25-05-19 07:36:51,Spot,Simple Earn Flexible Subscription,USDC,-0.00603663,Binance Earn
522756567,25-05-20 05:46:58,Spot,Simple Earn Flexible Interest,USDC,0.00603841,Binance Earn
522756567,25-05-20 07:40:06,Spot,Simple Earn Flexible Subscription,USDC,-0.00603841,Binance Earn
522756567,25-05-21 06:09:20,Spot,Simple Earn Flexible Interest,USDC,0.00604018,Binance Earn
522756567,25-05-21 07:37:30,Spot,Simple Earn Flexible Subscription,USDC,-0.00604018,Binance Earn
522756567,25-05-22 05:09:36,Spot,Simple Earn Flexible Interest,USDC,0.00604196,Binance Earn
522756567,25-05-22 07:42:48,Spot,Simple Earn Flexible Subscription,USDC,-0.00604196,Binance Earn
522756567,25-05-23 06:21:24,Spot,Simple Earn Flexible Interest,USDC,0.00604374,Binance Earn
522756567,25-05-23 07:40:25,Spot,Simple Earn Flexible Subscription,USDC,-0.00604374,Binance Earn
522756567,25-05-24 05:16:34,Spot,Simple Earn Flexible Interest,USDC,0.00604555,Binance Earn
522756567,25-05-24 07:39:36,Spot,Simple Earn Flexible Subscription,USDC,-0.00604555,Binance Earn
522756567,25-05-25 06:40:16,Spot,Simple Earn Flexible Interest,USDC,0.00604743,Binance Earn
522756567,25-05-25 07:34:15,Spot,Simple Earn Flexible Subscription,USDC,-0.00604743,Binance Earn
522756567,25-05-26 06:27:05,Spot,Simple Earn Flexible Interest,USDC,0.00604933,Binance Earn
522756567,25-05-26 07:36:28,Spot,Simple Earn Flexible Subscription,USDC,-0.00604933,Binance Earn
522756567,25-05-27 06:16:06,Spot,Simple Earn Flexible Interest,USDC,0.00605124,Binance Earn
522756567,25-05-27 07:39:44,Spot,Simple Earn Flexible Subscription,USDC,-0.00605124,Binance Earn
522756567,25-05-28 06:51:58,Spot,Simple Earn Flexible Interest,USDC,0.00605303,Binance Earn
522756567,25-05-28 07:38:35,Spot,Simple Earn Flexible Subscription,USDC,-0.00605303,Binance Earn
