"Date","Received Quantity","Received Currency","Sent Quantity","Sent Currency","Fee Amount","Fee Currency","Tag"
"08/11/2024 17:00:00","0.0004510602660102","USDT","","","","",""
"08/11/2024 18:00:00","0.0004510607809192","USDT","","","","",""
"08/11/2024 19:00:00","0.0004510612958287","USDT","","","","",""
"08/11/2024 20:00:00","0.0004510618107389","USDT","","","","",""
"08/11/2024 21:00:00","0.0004510623256496","USDT","","","","",""
"08/11/2024 22:00:00","0.0004510628405610","USDT","","","","",""
"08/11/2024 23:00:00","0.0004510633554729","USDT","","","","",""
"08/12/2024 00:00:00","0.0004510638703854","USDT","","","","",""
"08/12/2024 01:00:00","0.0004510643852985","USDT","","","","",""
"08/12/2024 02:00:00","0.0004510649002122","USDT","","","","",""
"08/12/2024 03:00:00","0.0004510654151264","USDT","","","","",""
"08/12/2024 04:00:00","0.0004510659300413","USDT","","","","",""
"08/12/2024 05:00:00","0.0004510664449567","USDT","","","","",""
"08/12/2024 06:00:00","0.0004510669598728","USDT","","","","",""
"08/12/2024 07:00:00","0.0004510674747894","USDT","","","","",""
"08/12/2024 08:00:00","0.0004510679897066","USDT","","","","",""
"08/12/2024 09:00:00","0.0004510685046244","USDT","","","","",""
"08/12/2024 10:00:00","0.0004510690195428","USDT","","","","",""
"08/12/2024 11:00:00","0.0004510695344617","USDT","","","","",""
"08/12/2024 12:00:00","0.0004510700493813","USDT","","","","",""
"08/12/2024 13:00:00","0.0004510705643015","USDT","","","","",""
"08/12/2024 14:00:00","0.0004510710792222","USDT","","","","",""
"08/12/2024 15:00:00","0.0004510715941435","USDT","","","","",""
"08/12/2024 16:00:00","0.0004510721090654","USDT","","","","",""
"08/12/2024 17:00:00","0.0004510726239879","USDT","","","","",""
"08/12/2024 18:00:00","0.0004510731389110","USDT","","","","",""
"08/12/2024 19:00:00","0.0004510736538347","USDT","","","","",""
"08/12/2024 20:00:00","0.0004510741687589","USDT","","","","",""
"08/12/2024 21:00:00","0.0004510746836838","USDT","","","","",""
"08/12/2024 22:00:00","0.0004510751986092","USDT","","","","",""
"08/12/2024 23:00:00","0.0004510757135353","USDT","","","","",""
"08/13/2024 00:00:00","0.0004510762284619","USDT","","","","",""
"08/13/2024 01:00:00","0.0004510767433891","USDT","","","","",""
"08/13/2024 02:00:00","0.0004510772583169","USDT","","","","",""
"08/13/2024 03:00:00","0.0004510777732452","USDT","","","","",""
"08/13/2024 04:00:00","0.0006766174322613","USDT","","","","",""
"08/13/2024 05:00:00","0.0006766185908528","USDT","","","","",""
"08/13/2024 06:00:00","0.0006766197494463","USDT","","","","",""
"08/13/2024 07:00:00","0.0006766209080417","USDT","","","","",""
"08/13/2024 08:00:00","0.0006766220666392","USDT","","","","",""
"08/13/2024 09:00:00","0.0006766232252386","USDT","","","","",""
"08/13/2024 10:00:00","0.0006766243838400","USDT","","","","",""
"08/13/2024 11:00:00","0.0006766255424434","USDT","","","","",""
"08/13/2024 12:00:00","0.0006766267010488","USDT","","","","",""
"08/13/2024 13:00:00","0.0006766278596562","USDT","","","","",""
"08/13/2024 14:00:00","0.0006766290182655","USDT","","","","",""
"08/13/2024 15:00:00","0.0006766301768769","USDT","","","","",""
"08/13/2024 16:00:00","0.0006766313354902","USDT","","","","",""
"08/13/2024 17:00:00","0.0006766324941055","USDT","","","","",""
"08/13/2024 18:00:00","0.0006766336527228","USDT","","","","",""
"08/13/2024 19:00:00","0.0006766348113420","USDT","","","","",""
"08/13/2024 20:00:00","0.0006766359699633","USDT","","","","",""
"08/13/2024 21:00:00","0.0006766371285865","USDT","","","","",""
"08/13/2024 22:00:00","0.0006766382872117","USDT","","","","",""
"08/13/2024 23:00:00","0.0006766394458389","USDT","","","","",""
"08/14/2024 00:00:00","0.0006766406044681","USDT","","","","",""
"08/14/2024 01:00:00","0.0006766417630993","USDT","","","","",""
"08/14/2024 02:00:00","0.0006766429217325","USDT","","","","",""
"08/14/2024 03:00:00","0.0006766440803676","USDT","","","","",""
"08/14/2024 04:00:00","0.0007217549216050","USDT","","","","",""
"08/14/2024 05:00:00","0.0007217562398789","USDT","","","","",""
"08/14/2024 06:00:00","0.0007217575581551","USDT","","","","",""
"08/14/2024 07:00:00","0.0007217588764337","USDT","","","","",""
"08/14/2024 08:00:00","0.0007217601947148","USDT","","","","",""
"08/14/2024 09:00:00","0.0007217615129983","USDT","","","","",""
"08/14/2024 10:00:00","0.0007217628312841","USDT","","","","",""
"08/14/2024 11:00:00","0.0007217641495724","USDT","","","","",""
"08/14/2024 12:00:00","0.0007217654678631","USDT","","","","",""
"08/14/2024 13:00:00","0.0007217667861562","USDT","","","","",""
"08/14/2024 14:00:00","0.0007217681044517","USDT","","","","",""
"08/14/2024 15:00:00","0.0007217694227496","USDT","","","","",""
"08/14/2024 16:00:00","0.0007217707410499","USDT","","","","",""
"08/14/2024 17:00:00","0.0007217720593526","USDT","","","","",""
"08/14/2024 18:00:00","0.0007217733776578","USDT","","","","",""
"08/14/2024 19:00:00","0.0007217746959653","USDT","","","","",""
"08/14/2024 20:00:00","0.0007217760142752","USDT","","","","",""
"08/14/2024 21:00:00","0.0007217773325876","USDT","","","","",""
"08/14/2024 22:00:00","0.0007217786509024","USDT","","","","",""
"08/14/2024 23:00:00","0.0007217799692195","USDT","","","","",""
"08/15/2024 00:00:00","0.0007217812875391","USDT","","","","",""
"08/15/2024 01:00:00","0.0007217826058611","USDT","","","","",""
"08/15/2024 02:00:00","0.0007217839241855","USDT","","","","",""
"08/15/2024 03:00:00","0.0007217852425123","USDT","","","","",""
"08/15/2024 04:00:00","0.0007217865608415","USDT","","","","",""
"08/15/2024 05:00:00","0.0007217878791731","USDT","","","","",""
"08/15/2024 06:00:00","0.0007217891975071","USDT","","","","",""
"08/15/2024 07:00:00","0.0007217905158436","USDT","","","","",""
"08/15/2024 08:00:00","0.0007217918341824","USDT","","","","",""
"08/15/2024 09:00:00","0.0007217931525237","USDT","","","","",""
"08/15/2024 10:00:00","0.0007217944708673","USDT","","","","",""
"08/15/2024 11:00:00","0.0007217957892134","USDT","","","","",""
"08/15/2024 12:00:00","0.0007217971075619","USDT","","","","",""
"08/15/2024 13:00:00","0.0007217984259128","USDT","","","","",""
"08/15/2024 14:00:00","0.0007217997442660","USDT","","","","",""
"08/15/2024 15:00:00","0.0007218010626217","USDT","","","","",""
"08/15/2024 16:00:00","0.0007218023809798","USDT","","","","",""
"08/15/2024 17:00:00","0.0007218036993404","USDT","","","","",""
"08/15/2024 18:00:00","0.0007218050177033","USDT","","","","",""
"08/15/2024 19:00:00","0.0007218063360686","USDT","","","","",""
"08/15/2024 20:00:00","0.0007218076544363","USDT","","","","",""
"08/15/2024 21:00:00","0.0007218089728065","USDT","","","","",""
"08/15/2024 22:00:00","0.0007218102911790","USDT","","","","",""
"08/15/2024 23:00:00","0.0007218116095540","USDT","","","","",""
"08/16/2024 00:00:00","0.0007218129279314","USDT","","","","",""
"08/16/2024 01:00:00","0.0007218142463111","USDT","","","","",""
"08/16/2024 02:00:00","0.0007218155646933","USDT","","","","",""
"08/16/2024 03:00:00","0.0007218168830779","USDT","","","","",""
"08/16/2024 04:00:00","0.0007218182014649","USDT","","","","",""
"08/16/2024 05:00:00","0.0007218195198543","USDT","","","","",""
"08/16/2024 06:00:00","0.0006767070358558","USDT","","","","",""
"08/16/2024 07:00:00","0.0006767081946007","USDT","","","","",""
"08/16/2024 08:00:00","0.0006767093533476","USDT","","","","",""
"08/16/2024 09:00:00","0.0006767105120965","USDT","","","","",""
"08/16/2024 10:00:00","0.0006767116708474","USDT","","","","",""
"08/16/2024 11:00:00","0.0006767128296002","USDT","","","","",""
"08/16/2024 12:00:00","0.0005864854565744","USDT","","","","",""
"08/16/2024 13:00:00","0.0005864863269295","USDT","","","","",""
"08/16/2024 14:00:00","0.0005864871972860","USDT","","","","",""
"08/16/2024 15:00:00","0.0005864880676437","USDT","","","","",""
"08/16/2024 16:00:00","0.0005864889380027","USDT","","","","",""
"08/16/2024 17:00:00","0.0005864898083630","USDT","","","","",""
"08/16/2024 18:00:00","0.0005864906787246","USDT","","","","",""
"08/16/2024 19:00:00","0.0005864915490874","USDT","","","","",""
"08/16/2024 20:00:00","0.0005864924194516","USDT","","","","",""
"08/16/2024 21:00:00","0.0005864932898171","USDT","","","","",""
"08/16/2024 22:00:00","0.0005864941601838","USDT","","","","",""
"08/16/2024 23:00:00","0.0005864950305519","USDT","","","","",""
"08/17/2024 00:00:00","0.0005864959009212","USDT","","","","",""
"08/17/2024 01:00:00","0.0005864967712918","USDT","","","","",""
"08/17/2024 02:00:00","0.0005864976416638","USDT","","","","",""
"08/17/2024 03:00:00","0.0005864985120370","USDT","","","","",""
"08/17/2024 04:00:00","0.0005864993824115","USDT","","","","",""
"08/17/2024 05:00:00","0.0005865002527873","USDT","","","","",""
"08/17/2024 06:00:00","0.0005865011231644","USDT","","","","",""
"08/17/2024 07:00:00","0.0005865019935427","USDT","","","","",""
"08/17/2024 08:00:00","0.0005865028639224","USDT","","","","",""
"08/17/2024 09:00:00","0.0005865037343034","USDT","","","","",""
"08/17/2024 10:00:00","0.0005865046046856","USDT","","","","",""
"08/17/2024 11:00:00","0.0005865054750692","USDT","","","","",""
"08/17/2024 12:00:00","0.0005865063454540","USDT","","","","",""
"08/17/2024 13:00:00","0.0005865072158401","USDT","","","","",""
"08/17/2024 14:00:00","0.0005865080862276","USDT","","","","",""
"08/17/2024 15:00:00","0.0005865089566163","USDT","","","","",""
"08/17/2024 16:00:00","0.0005865098270063","USDT","","","","",""
"08/17/2024 17:00:00","0.0005865106973976","USDT","","","","",""
"08/17/2024 18:00:00","0.0005865115677902","USDT","","","","",""
"08/17/2024 19:00:00","0.0005865124381840","USDT","","","","",""
"08/17/2024 20:00:00","0.0005865133085792","USDT","","","","",""
"08/17/2024 21:00:00","0.0005865141789757","USDT","","","","",""
"08/17/2024 22:00:00","0.0005865150493734","USDT","","","","",""
"08/17/2024 23:00:00","0.0005865159197725","USDT","","","","",""
"08/18/2024 00:00:00","0.0005865167901728","USDT","","","","",""
"08/18/2024 01:00:00","0.0005865176605744","USDT","","","","",""
"08/18/2024 02:00:00","0.0005865185309774","USDT","","","","",""
"08/18/2024 03:00:00","0.0005865194013816","USDT","","","","",""
"08/18/2024 04:00:00","0.0005865202717871","USDT","","","","",""
"08/18/2024 05:00:00","0.0005865211421939","USDT","","","","",""
"08/18/2024 06:00:00","0.0005865220126020","USDT","","","","",""
"08/18/2024 07:00:00","0.0005865228830113","USDT","","","","",""
"08/18/2024 08:00:00","0.0005865237534220","USDT","","","","",""
"08/18/2024 09:00:00","0.0005865246238340","USDT","","","","",""
"08/18/2024 10:00:00","0.0005865254942472","USDT","","","","",""
"08/18/2024 11:00:00","0.0005865263646618","USDT","","","","",""
"08/18/2024 12:00:00","0.0005865272350776","USDT","","","","",""
"08/18/2024 13:00:00","0.0005865281054947","USDT","","","","",""
"08/18/2024 14:00:00","0.0005865289759132","USDT","","","","",""
"08/18/2024 15:00:00","0.0005865298463329","USDT","","","","",""
"08/18/2024 16:00:00","0.0005865307167539","USDT","","","","",""
"08/18/2024 17:00:00","0.0005865315871762","USDT","","","","",""
"08/18/2024 18:00:00","0.0005865324575998","USDT","","","","",""
"08/18/2024 19:00:00","0.0005865333280246","USDT","","","","",""
"08/18/2024 20:00:00","0.0005865341984508","USDT","","","","",""
"08/18/2024 21:00:00","0.0005865350688783","USDT","","","","",""
"08/18/2024 22:00:00","0.0005865359393070","USDT","","","","",""
"08/18/2024 23:00:00","0.0005865368097371","USDT","","","","",""
"08/19/2024 00:00:00","0.0005865376801684","USDT","","","","",""
"08/19/2024 01:00:00","0.0005865385506010","USDT","","","","",""
"08/19/2024 02:00:00","0.0006767762550403","USDT","","","","",""
"08/19/2024 03:00:00","0.0006767774139038","USDT","","","","",""
"08/19/2024 04:00:00","0.0006767785727692","USDT","","","","",""
"08/19/2024 05:00:00","0.0006767797316367","USDT","","","","",""
"08/19/2024 06:00:00","0.0006767808905061","USDT","","","","",""
"08/19/2024 07:00:00","0.0006767820493774","USDT","","","","",""
"08/19/2024 08:00:00","0.0006767832082508","USDT","","","","",""
"08/19/2024 09:00:00","0.0006767843671262","USDT","","","","",""
"08/19/2024 10:00:00","0.0006767855260035","USDT","","","","",""
"08/19/2024 11:00:00","0.0006767866848828","USDT","","","","",""
"08/19/2024 12:00:00","0.0006767878437642","USDT","","","","",""
"08/19/2024 13:00:00","0.0006767890026474","USDT","","","","",""
"08/19/2024 14:00:00","0.0006767901615327","USDT","","","","",""
"08/19/2024 15:00:00","0.0006767913204200","USDT","","","","",""
"08/19/2024 16:00:00","0.0006767924793092","USDT","","","","",""
"08/19/2024 17:00:00","0.0006767936382005","USDT","","","","",""
"08/19/2024 18:00:00","0.0006767947970937","USDT","","","","",""
"08/19/2024 19:00:00","0.0006767959559889","USDT","","","","",""
"08/19/2024 20:00:00","0.0006767971148861","USDT","","","","",""
"08/19/2024 21:00:00","0.0006767982737852","USDT","","","","",""
"08/19/2024 22:00:00","0.0006767994326864","USDT","","","","",""
"08/19/2024 23:00:00","0.0006768005915895","USDT","","","","",""
"08/20/2024 00:00:00","0.0006768017504946","USDT","","","","",""
"08/20/2024 01:00:00","0.0006768029094018","USDT","","","","",""
"08/20/2024 02:00:00","0.0006768040683108","USDT","","","","",""
"08/20/2024 03:00:00","0.0006903413317664","USDT","","","","",""
"08/20/2024 04:00:00","0.0006903425374995","USDT","","","","",""
"08/20/2024 05:00:00","0.0006903437432348","USDT","","","","",""
"08/20/2024 06:00:00","0.0006903449489721","USDT","","","","",""
"08/20/2024 07:00:00","0.0006903461547116","USDT","","","","",""
"08/20/2024 08:00:00","0.0006903473604532","USDT","","","","",""
"08/20/2024 09:00:00","0.0006903485661968","USDT","","","","",""
"08/20/2024 10:00:00","0.0006903497719426","USDT","","","","",""
"08/20/2024 11:00:00","0.0006903509776905","USDT","","","","",""
"08/20/2024 12:00:00","0.0006903521834405","USDT","","","","",""
"08/20/2024 13:00:00","0.0006903533891926","USDT","","","","",""
"08/20/2024 14:00:00","0.0006903545949468","USDT","","","","",""
"08/20/2024 15:00:00","0.0006903558007031","USDT","","","","",""
"08/20/2024 16:00:00","0.0006903570064615","USDT","","","","",""
"08/20/2024 17:00:00","0.0006903582122221","USDT","","","","",""
"08/20/2024 18:00:00","0.0006903594179847","USDT","","","","",""
"08/20/2024 19:00:00","0.0006903606237494","USDT","","","","",""
"08/20/2024 20:00:00","0.0006903618295163","USDT","","","","",""
"08/20/2024 21:00:00","0.0006903630352852","USDT","","","","",""
"08/20/2024 22:00:00","0.0006903642410563","USDT","","","","",""
"08/20/2024 23:00:00","0.0006903654468294","USDT","","","","",""
"08/21/2024 00:00:00","0.0006903666526047","USDT","","","","",""
"08/21/2024 01:00:00","0.0006903678583821","USDT","","","","",""
"08/21/2024 02:00:00","0.0006903690641616","USDT","","","","",""
"08/21/2024 03:00:00","0.0006993947179163","USDT","","","","",""
"08/21/2024 04:00:00","0.0006993959554297","USDT","","","","",""
"08/21/2024 05:00:00","0.0006993971929454","USDT","","","","",""
"08/21/2024 06:00:00","0.0006993984304633","USDT","","","","",""
"08/21/2024 07:00:00","0.0006993996679833","USDT","","","","",""
"08/21/2024 08:00:00","0.0006994009055056","USDT","","","","",""
"08/21/2024 09:00:00","0.0006994021430300","USDT","","","","",""
"08/21/2024 10:00:00","0.0006994033805566","USDT","","","","",""
"08/21/2024 11:00:00","0.0006994046180855","USDT","","","","",""
"08/21/2024 12:00:00","0.0006994058556165","USDT","","","","",""
"08/21/2024 13:00:00","0.0006994070931496","USDT","","","","",""
"08/21/2024 14:00:00","0.0006994083306850","USDT","","","","",""
"08/21/2024 15:00:00","0.0006994095682226","USDT","","","","",""
"08/21/2024 16:00:00","0.0006994108057624","USDT","","","","",""
"08/21/2024 17:00:00","0.0006994120433043","USDT","","","","",""
"08/21/2024 18:00:00","0.0006994132808485","USDT","","","","",""
"08/21/2024 19:00:00","0.0006994145183948","USDT","","","","",""
"08/21/2024 20:00:00","0.0006994157559433","USDT","","","","",""
"08/21/2024 21:00:00","0.0006994169934940","USDT","","","","",""
"08/21/2024 22:00:00","0.0006994182310469","USDT","","","","",""
"08/21/2024 23:00:00","0.0006994194686020","USDT","","","","",""
"08/22/2024 00:00:00","0.0006994207061593","USDT","","","","",""
"08/22/2024 01:00:00","0.0006994219437187","USDT","","","","",""
"08/22/2024 02:00:00","0.0006994231812804","USDT","","","","",""
"08/22/2024 03:00:00","0.0006768623408170","USDT","","","","",""
"08/22/2024 04:00:00","0.0006768634998279","USDT","","","","",""
"08/22/2024 05:00:00","0.0006768646588407","USDT","","","","",""
"08/22/2024 06:00:00","0.0006768658178555","USDT","","","","",""
"08/22/2024 07:00:00","0.0006768669768724","USDT","","","","",""
"08/22/2024 08:00:00","0.0006768681358912","USDT","","","","",""
"08/22/2024 09:00:00","0.0006768692949119","USDT","","","","",""
"08/22/2024 10:00:00","0.0006768704539347","USDT","","","","",""
"08/22/2024 11:00:00","0.0006768716129595","USDT","","","","",""
"08/22/2024 12:00:00","0.0006768727719862","USDT","","","","",""
"08/22/2024 13:00:00","0.0006768739310149","USDT","","","","",""
"08/22/2024 14:00:00","0.0006768750900456","USDT","","","","",""
"08/22/2024 15:00:00","0.0006768762490783","USDT","","","","",""
"08/22/2024 16:00:00","0.0006768774081130","USDT","","","","",""
"08/22/2024 17:00:00","0.0006768785671496","USDT","","","","",""
"08/22/2024 18:00:00","0.0006768797261883","USDT","","","","",""
"08/22/2024 19:00:00","0.0006768808852289","USDT","","","","",""
"08/22/2024 20:00:00","0.0006768820442715","USDT","","","","",""
"08/22/2024 21:00:00","0.0006768832033161","USDT","","","","",""
"08/22/2024 22:00:00","0.0006768843623627","USDT","","","","",""
"08/22/2024 23:00:00","0.0006768855214113","USDT","","","","",""
"08/23/2024 00:00:00","0.0006768866804618","USDT","","","","",""
"08/23/2024 01:00:00","0.0006768878395143","USDT","","","","",""
"08/23/2024 02:00:00","0.0006768889985689","USDT","","","","",""
"08/23/2024 03:00:00","0.0006768901576254","USDT","","","","",""
"08/23/2024 04:00:00","0.0006768913166839","USDT","","","","",""
"08/23/2024 05:00:00","0.0006768924757443","USDT","","","","",""
"08/23/2024 06:00:00","0.0006768936348068","USDT","","","","",""
"08/23/2024 07:00:00","0.0007400716412992","USDT","","","","",""
"08/23/2024 08:00:00","0.0007400730268215","USDT","","","","",""
"08/23/2024 09:00:00","0.0007400744123463","USDT","","","","",""
"08/23/2024 10:00:00","0.0007400757978737","USDT","","","","",""
"08/23/2024 10:14:03","0.1965136756746796","USDT","","","","",""
"08/23/2024 10:23:23","0.00347100000000000000","BTC","212.31007164000000000000","USDT","0.00000203","BTC",""
"08/23/2024 11:00:00","0.0002028648546367","USDT","","","","",""
"08/23/2024 12:00:00","0.0002028652344293","USDT","","","","",""
"08/23/2024 13:00:00","0.0002028656142227","USDT","","","","",""
"08/23/2024 14:00:00","0.0002028659940167","USDT","","","","",""
"08/23/2024 15:00:00","0.0002028663738115","USDT","","","","",""
"08/23/2024 16:00:00","0.0002028667536070","USDT","","","","",""
"08/23/2024 17:00:00","0.0002028671334032","USDT","","","","",""
"08/23/2024 18:00:00","0.0002028675132001","USDT","","","","",""
"08/23/2024 19:00:00","0.0002028678929978","USDT","","","","",""
"08/23/2024 20:00:00","0.0002028682727961","USDT","","","","",""
"08/23/2024 21:00:00","0.0002028686525951","USDT","","","","",""
"08/23/2024 22:00:00","0.0002028690323949","USDT","","","","",""
"08/23/2024 23:00:00","0.0002028694121954","USDT","","","","",""
"08/23/2024 23:51:08","42.23013624000000000000","USDT","0.00067200000000000000","BTC","0.02111504","USDT",""
"08/24/2024 00:00:00","0.0002028697919966","USDT","","","","",""
"08/24/2024 00:05:14","0.00016800000000000000","BTC","10.74420744000000000000","USDT","0.00000014","BTC",""
"08/24/2024 01:00:00","0.0002028701717985","USDT","","","","",""
"08/24/2024 02:00:00","0.0002028705516011","USDT","","","","",""
"08/24/2024 03:00:00","0.0002028709314044","USDT","","","","",""
"08/24/2024 04:00:00","0.0002028713112084","USDT","","","","",""
"08/24/2024 05:00:00","0.0002028716910131","USDT","","","","",""
"08/24/2024 06:00:00","0.0002028720708186","USDT","","","","",""
"08/24/2024 07:00:00","0.0002028724506248","USDT","","","","",""
"08/24/2024 08:00:00","0.0001979247126162","USDT","","","","",""
"08/24/2024 09:00:00","0.0001979250741225","USDT","","","","",""
"08/24/2024 10:00:00","0.0001979254356295","USDT","","","","",""
"08/24/2024 11:00:00","0.0001979257971372","USDT","","","","",""
"08/24/2024 12:00:00","0.0001979261586455","USDT","","","","",""
"08/24/2024 13:00:00","0.0001979265201544","USDT","","","","",""
"08/24/2024 14:00:00","0.0001979268816641","USDT","","","","",""
"08/24/2024 15:00:00","0.0001979272431744","USDT","","","","",""
"08/24/2024 16:00:00","0.0001979276046853","USDT","","","","",""
"08/24/2024 17:00:00","0.0001979279661969","USDT","","","","",""
"08/24/2024 18:00:00","0.0001979283277092","USDT","","","","",""
"08/24/2024 19:00:00","0.0001979286892221","USDT","","","","",""
"08/24/2024 20:00:00","0.0001979290507357","USDT","","","","",""
"08/24/2024 21:00:00","0.0001979294122499","USDT","","","","",""
"08/24/2024 21:58:46","10.00520940000000000000","USDT","0.00015600000000000000","BTC","0.00500260","USDT",""
"08/24/2024 22:00:00","0.0001979297737648","USDT","","","","",""
"08/24/2024 23:00:00","0.0001979301352804","USDT","","","","",""
"08/25/2024 00:00:00","0.0001979304967966","USDT","","","","",""
"08/25/2024 00:05:21","0.00010800000000000000","BTC","6.94316556000000000000","USDT","0.00000009","BTC",""
"08/25/2024 01:00:00","0.0001979308583135","USDT","","","","",""
"08/25/2024 02:00:00","0.0001979312198311","USDT","","","","",""
"08/25/2024 03:00:00","0.0001979315813493","USDT","","","","",""
"08/25/2024 04:00:00","0.0001979319428682","USDT","","","","",""
"08/25/2024 05:00:00","0.0001979323043877","USDT","","","","",""
"08/25/2024 06:00:00","0.0001979326659079","USDT","","","","",""
"08/25/2024 07:00:00","0.0001979330274287","USDT","","","","",""
"08/25/2024 08:00:00","0.0001979333889502","USDT","","","","",""
"08/25/2024 09:00:00","0.0001979337504724","USDT","","","","",""
"08/25/2024 10:00:00","0.0001979341119952","USDT","","","","",""
"08/25/2024 11:00:00","0.0001979344735187","USDT","","","","",""
"08/25/2024 12:00:00","0.0001979348350429","USDT","","","","",""
"08/25/2024 13:00:00","0.0001979351965677","USDT","","","","",""
"08/25/2024 14:00:00","0.0001979355580932","USDT","","","","",""
"08/25/2024 15:00:00","0.0001979359196193","USDT","","","","",""
"08/25/2024 16:00:00","0.0001979362811461","USDT","","","","",""
"08/25/2024 17:00:00","0.0001979366426736","USDT","","","","",""
"08/25/2024 18:00:00","0.0001979370042017","USDT","","","","",""
"08/25/2024 19:00:00","0.0001979373657305","USDT","","","","",""
"08/25/2024 20:00:00","0.0001979377272599","USDT","","","","",""
"08/25/2024 21:00:00","0.0001979380887900","USDT","","","","",""
"08/25/2024 22:00:00","0.0001979384503207","USDT","","","","",""
"08/25/2024 23:00:00","0.0001979388118522","USDT","","","","",""
