"date(UTC+0)","executed_qty","amount","price","side","symbol","fee","fee_coin","market_type","tax_id"
"2025-01-29 23:46:05","0.01452000000000000000","45.39279030000000000000","3126.22522727","SELL","ETH_USDT","0.02269649","USDT","Spot","s_62"
"2025-01-30 00:37:36","0.01089000000000000000","34.89463890000000000000","3204.28272727","BUY","ETH_USDT","0.00000561","ETH","Spot","s_62"
"2025-01-30 23:53:46","0.00759000000000000000","24.50989530000000000000","3229.23521739","SELL","ETH_USDT","0.01225493","USDT","Spot","s_62"
"2025-01-31 00:32:41","0.01620000000000000000","52.37401740000000000000","3232.96403704","BUY","ETH_USDT","0.00000835","ETH","Spot","s_62"
"2025-01-31 23:34:15","0.01023000000000000000","33.85536990000000000000","3309.42032258","SELL","ETH_USDT","0.01692774","USDT","Spot","s_62"
"2025-02-01 00:44:46","0.01122000000000000000","33.57232230000000000000","2992.18558824","BUY","ETH_USDT","0.00000578","ETH","Spot","s_62"
"2025-02-01 23:54:05","0.00759000000000000000","24.38095110000000000000","3212.24652174","SELL","ETH_USDT","0.01219050","USDT","Spot","s_62"
"2025-02-02 00:07:54","0.03366000000000000000","94.34212260000000000000","2802.79627451","BUY","ETH_USDT","0.00001734","ETH","Spot","s_62"
"2025-02-02 23:34:52","0.02508000000000000000","73.73469840000000000000","2939.98000000","SELL","ETH_USDT","0.03686737","USDT","Spot","s_62"
"2025-02-03 00:06:57","0.08749000000000000000","224.30196600000000000000","2563.74403932","BUY","ETH_USDT","0.00004507","ETH","Spot","s_62"
"2025-02-03 23:37:26","0.08844000000000000000","227.84073180000000000000","2576.21813433","SELL","ETH_USDT","0.11392033","USDT","Spot","s_62"
"2025-02-04 00:04:35","0.03205000000000000000","87.58710880000000000000","2732.82710764","BUY","ETH_USDT","0.00001651","ETH","Spot","s_62"
"2025-02-04 23:15:38","0.03333000000000000000","92.13099720000000000000","2764.20633663","SELL","ETH_USDT","0.04606553","USDT","Spot","s_62"
"2025-02-05 00:26:30","0.01749000000000000000","48.15875130000000000000","2753.50207547","BUY","ETH_USDT","0.00000901","ETH","Spot","s_62"
"2025-02-05 23:28:41","0.01617000000000000000","44.72616060000000000000","2765.99632653","SELL","ETH_USDT","0.02236320","USDT","Spot","s_62"
"2025-02-06 01:07:47","0.01386000000000000000","37.75088130000000000000","2723.72880952","BUY","ETH_USDT","0.00000714","ETH","Spot","s_62"
"2025-02-06 23:41:06","0.01617000000000000000","44.45963940000000000000","2749.51387755","SELL","ETH_USDT","0.02222985","USDT","Spot","s_62"
"2025-02-07 00:06:32","0.01324000000000000000","35.67959380000000000000","2694.83336858","BUY","ETH_USDT","0.00000682","ETH","Spot","s_62"
"2025-02-07 22:22:53","0.01485000000000000000","40.14154980000000000000","2703.13466667","SELL","ETH_USDT","0.02007081","USDT","Spot","s_62"
"2025-02-08 00:19:22","0.00561000000000000000","14.70779310000000000000","2621.71000000","BUY","ETH_USDT","0.00000289","ETH","Spot","s_62"
"2025-02-08 19:44:00","0.00528000000000000000","13.91089590000000000000","2634.63937500","SELL","ETH_USDT","0.00695540","USDT","Spot","s_62"
"2025-02-09 01:13:11","0.00792000000000000000","20.61273390000000000000","2602.61791667","BUY","ETH_USDT","0.00000408","ETH","Spot","s_62"
"2025-02-09 23:26:13","0.00825000000000000000","21.58586430000000000000","2616.46840000","SELL","ETH_USDT","0.01079290","USDT","Spot","s_62"
"2025-02-10 00:01:58","0.00693000000000000000","18.17476980000000000000","2622.62190476","BUY","ETH_USDT","0.00000357","ETH","Spot","s_62"
"2025-02-10 21:45:51","0.00594000000000000000","15.64223430000000000000","2633.37277778","SELL","ETH_USDT","0.00782110","USDT","Spot","s_62"
"2025-02-11 00:26:43","0.00726000000000000000","19.20378570000000000000","2645.14954545","BUY","ETH_USDT","0.00000374","ETH","Spot","s_62"
"2025-02-11 22:58:00","0.00858000000000000000","22.78682010000000000000","2655.80653846","SELL","ETH_USDT","0.01139339","USDT","Spot","s_62"
"2025-02-12 00:07:21","0.01815000000000000000","48.04169370000000000000","2646.92527273","BUY","ETH_USDT","0.00000935","ETH","Spot","s_62"
"2025-02-12 23:52:29","0.01518000000000000000","40.33235250000000000000","2656.94021739","SELL","ETH_USDT","0.02016625","USDT","Spot","s_62"
"2025-02-13 00:00:22","0.00726000000000000000","19.30695030000000000000","2659.35954545","BUY","ETH_USDT","0.00000374","ETH","Spot","s_62"
"2025-02-13 21:52:39","0.00858000000000000000","22.97596290000000000000","2677.85115385","SELL","ETH_USDT","0.01148793","USDT","Spot","s_62"
"2025-02-14 02:05:31","0.00627000000000000000","17.01943650000000000000","2714.42368421","BUY","ETH_USDT","0.00000323","ETH","Spot","s_62"
"2025-02-14 22:37:24","0.00495000000000000000","13.52666700000000000000","2732.66000000","SELL","ETH_USDT","0.00676335","USDT","Spot","s_62"
"2025-02-15 01:37:35","0.00165000000000000000","4.44441030000000000000","2693.58200000","BUY","ETH_USDT","0.00000085","ETH","Spot","s_62"
"2025-02-15 22:30:38","0.00264000000000000000","7.15318230000000000000","2709.53875000","SELL","ETH_USDT","0.00357659","USDT","Spot","s_62"
"2025-02-16 00:18:40","0.00198000000000000000","5.31437940000000000000","2684.03000000","BUY","ETH_USDT","0.00000102","ETH","Spot","s_62"
"2025-02-16 23:00:46","0.00264000000000000000","7.11019980000000000000","2693.25750000","SELL","ETH_USDT","0.00355509","USDT","Spot","s_62"
"2025-02-17 01:38:22","0.00990000000000000000","27.06193380000000000000","2733.52866667","BUY","ETH_USDT","0.00000510","ETH","Spot","s_62"
"2025-02-17 22:52:52","0.00792000000000000000","21.82923270000000000000","2756.21625000","SELL","ETH_USDT","0.01091464","USDT","Spot","s_62"
"2025-02-18 00:06:28","0.00763000000000000000","20.27754280000000000000","2657.60718218","BUY","ETH_USDT","0.00000393","ETH","Spot","s_62"
"2025-02-18 20:39:31","0.00957000000000000000","25.63315590000000000000","2678.49068966","SELL","ETH_USDT","0.01281652","USDT","Spot","s_62"
"2025-02-19 00:06:56","0.00462000000000000000","12.44606880000000000000","2693.95428571","BUY","ETH_USDT","0.00000238","ETH","Spot","s_62"
"2025-02-19 23:46:50","0.00330000000000000000","8.94899940000000000000","2711.81800000","SELL","ETH_USDT","0.00447450","USDT","Spot","s_62"
"2025-02-20 00:50:59","0.00462000000000000000","12.61801200000000000000","2731.17142857","BUY","ETH_USDT","0.00000238","ETH","Spot","s_62"
"2025-02-20 21:44:47","0.00396000000000000000","10.87378050000000000000","2745.90416667","SELL","ETH_USDT","0.00543691","USDT","Spot","s_62"
"2025-02-21 01:42:27","0.01551000000000000000","42.17379540000000000000","2719.13574468","BUY","ETH_USDT","0.00000799","ETH","Spot","s_62"
"2025-02-21 23:05:21","0.01716000000000000000","47.01797100000000000000","2739.97500000","SELL","ETH_USDT","0.02350900","USDT","Spot","s_62"
"2025-02-22 00:36:07","0.00495000000000000000","13.48368450000000000000","2723.97666667","BUY","ETH_USDT","0.00000255","ETH","Spot","s_62"
"2025-02-22 18:52:41","0.00231000000000000000","6.36488820000000000000","2755.36285714","SELL","ETH_USDT","0.00318246","USDT","Spot","s_62"
"2025-02-23 05:04:26","0.00561000000000000000","15.68787000000000000000","2796.41176471","BUY","ETH_USDT","0.00000289","ETH","Spot","s_62"
"2025-02-23 23:29:44","0.00396000000000000000","11.12739870000000000000","2809.94916667","SELL","ETH_USDT","0.00556370","USDT","Spot","s_62"
"2025-02-24 00:10:30","0.01848000000000000000","43.87370130000000000000","2374.11803571","BUY","ETH_USDT","0.00000952","ETH","Spot","s_62"
"2025-02-24 23:50:57","0.01188000000000000000","30.94488540000000000000","2604.78833333","SELL","ETH_USDT","0.01547243","USDT","Spot","s_62"
"2025-02-25 00:00:38","0.02673000000000000000","64.53964770000000000000","2414.50234568","BUY","ETH_USDT","0.00001377","ETH","Spot","s_62"
"2025-02-25 23:31:22","0.02673000000000000000","64.88928600000000000000","2427.58271605","SELL","ETH_USDT","0.03244478","USDT","Spot","s_62"
"2025-02-26 02:39:09","0.01485000000000000000","34.96172460000000000000","2354.32488889","BUY","ETH_USDT","0.00000765","ETH","Spot","s_62"
"2025-02-26 23:20:18","0.01914000000000000000","45.57065370000000000000","2380.91189655","SELL","ETH_USDT","0.02278532","USDT","Spot","s_62"
"2025-02-27 00:42:51","0.00995000000000000000","23.01399480000000000000","2312.96430151","BUY","ETH_USDT","0.00000513","ETH","Spot","s_62"
"2025-02-27 21:06:00","0.01056000000000000000","24.56345100000000000000","2326.08437500","SELL","ETH_USDT","0.01228171","USDT","Spot","s_62"
"2025-02-28 00:37:53","0.02541000000000000000","54.78814440000000000000","2156.16467532","BUY","ETH_USDT","0.00001309","ETH","Spot","s_62"
"2025-02-28 21:26:13","0.02739000000000000000","59.62968330000000000000","2177.06036145","SELL","ETH_USDT","0.02981487","USDT","Spot","s_62"
"2025-03-01 00:15:04","0.00627000000000000000","13.85996700000000000000","2210.52105263","BUY","ETH_USDT","0.00000323","ETH","Spot","s_62"
"2025-03-01 23:17:44","0.00660000000000000000","14.67835710000000000000","2223.99350000","SELL","ETH_USDT","0.00733921","USDT","Spot","s_62"
"2025-03-02 00:38:03","0.02805000000000000000","66.68266440000000000000","2377.27858824","BUY","ETH_USDT","0.00001445","ETH","Spot","s_62"
"2025-03-02 21:49:52","0.01947000000000000000","46.72001070000000000000","2399.58966102","SELL","ETH_USDT","0.02336002","USDT","Spot","s_62"
"2025-03-03 00:02:31","0.02211000000000000000","47.37803400000000000000","2142.83283582","BUY","ETH_USDT","0.00001139","ETH","Spot","s_62"
"2025-03-03 23:02:54","0.02046000000000000000","46.63901550000000000000","2279.52177419","SELL","ETH_USDT","0.02331952","USDT","Spot","s_62"
"2025-03-04 00:06:03","0.02414000000000000000","50.42599370000000000000","2088.89783347","BUY","ETH_USDT","0.00001244","ETH","Spot","s_62"
"2025-03-04 22:59:02","0.02376000000000000000","49.91818590000000000000","2100.93375000","SELL","ETH_USDT","0.02495899","USDT","Spot","s_62"
"2025-03-05 01:35:08","0.00924000000000000000","20.32703310000000000000","2199.89535714","BUY","ETH_USDT","0.00000476","ETH","Spot","s_62"
"2025-03-05 21:36:34","0.00726000000000000000","16.06580910000000000000","2212.92136364","SELL","ETH_USDT","0.00803294","USDT","Spot","s_62"
"2025-03-06 01:43:50","0.00891000000000000000","18.70480260000000000000","2099.30444444","BUY","ETH_USDT","0.00000459","ETH","Spot","s_62"
"2025-03-06 23:05:17","0.00627000000000000000","14.06629950000000000000","2243.42894737","SELL","ETH_USDT","0.00703317","USDT","Spot","s_62"
"2025-03-07 00:13:08","0.01617000000000000000","35.02852980000000000000","2166.26653061","BUY","ETH_USDT","0.00000833","ETH","Spot","s_62"
"2025-03-07 23:10:44","0.01749000000000000000","38.09574780000000000000","2178.14452830","SELL","ETH_USDT","0.01904793","USDT","Spot","s_62"
"2025-03-08 01:03:17","0.00561000000000000000","11.91800280000000000000","2124.42117647","BUY","ETH_USDT","0.00000289","ETH","Spot","s_62"
"2025-03-08 17:11:22","0.00297000000000000000","6.40688070000000000000","2157.19888889","SELL","ETH_USDT","0.00320344","USDT","Spot","s_62"
"2025-03-09 01:50:26","0.00660000000000000000","12.42588930000000000000","1882.71050000","BUY","ETH_USDT","0.00000340","ETH","Spot","s_62"
"2025-03-09 23:41:39","0.00792000000000000000","16.37001630000000000000","2066.92125000","SELL","ETH_USDT","0.00818503","USDT","Spot","s_62"
"2025-03-10 00:03:22","0.01947000000000000000","38.20021260000000000000","1962.00372881","BUY","ETH_USDT","0.00001003","ETH","Spot","s_62"
"2025-03-10 23:57:56","0.02145000000000000000","42.43994700000000000000","1978.55230769","SELL","ETH_USDT","0.02122000","USDT","Spot","s_62"
"2025-03-11 00:06:39","0.01947000000000000000","36.47646750000000000000","1873.47033898","BUY","ETH_USDT","0.00001003","ETH","Spot","s_62"
"2025-03-11 23:46:40","0.01815000000000000000","34.22168970000000000000","1885.49254545","SELL","ETH_USDT","0.01711085","USDT","Spot","s_62"
"2025-03-12 01:12:25","0.00957000000000000000","18.05041920000000000000","1886.14620690","BUY","ETH_USDT","0.00000493","ETH","Spot","s_62"
"2025-03-12 19:41:56","0.00990000000000000000","18.80862390000000000000","1899.86100000","SELL","ETH_USDT","0.00940430","USDT","Spot","s_62"
"2025-03-13 07:32:25","0.00627000000000000000","11.71067040000000000000","1867.73052632","BUY","ETH_USDT","0.00000323","ETH","Spot","s_62"
"2025-03-13 23:12:24","0.00726000000000000000","13.66718760000000000000","1882.53272727","SELL","ETH_USDT","0.00683362","USDT","Spot","s_62"
"2025-03-14 01:34:30","0.00297000000000000000","5.62882980000000000000","1895.22888889","BUY","ETH_USDT","0.00000153","ETH","Spot","s_62"
"2025-03-14 20:21:06","0.00165000000000000000","3.15912960000000000000","1914.62400000","SELL","ETH_USDT","0.00157955","USDT","Spot","s_62"
"2025-03-15 03:19:36","0.00165000000000000000","3.17202270000000000000","1922.43800000","BUY","ETH_USDT","0.00000085","ETH","Spot","s_62"
"2025-03-15 18:41:43","0.00099000000000000000","1.91353140000000000000","1932.86000000","SELL","ETH_USDT","0.00095676","USDT","Spot","s_62"
"2025-03-16 05:35:07","0.00270000000000000000","5.09681220000000000000","1887.70822222","BUY","ETH_USDT","0.00000139","ETH","Spot","s_62"
"2025-03-16 22:08:23","0.00429000000000000000","8.18450490000000000000","1907.81000000","SELL","ETH_USDT","0.00409223","USDT","Spot","s_62"
"2025-03-17 00:30:35","0.00396000000000000000","7.54666110000000000000","1905.72250000","BUY","ETH_USDT","0.00000204","ETH","Spot","s_62"
"2025-03-17 22:58:03","0.00264000000000000000","5.07266100000000000000","1921.46250000","SELL","ETH_USDT","0.00253631","USDT","Spot","s_62"
"2025-03-18 14:40:01","0.00165000000000000000","3.12904020000000000000","1896.38800000","BUY","ETH_USDT","0.00000085","ETH","Spot","s_62"
"2025-03-18 15:57:02","0.00165000000000000000","3.15052980000000000000","1909.41200000","SELL","ETH_USDT","0.00157525","USDT","Spot","s_62"
"2025-03-19 00:32:23","0.00858000000000000000","17.20723950000000000000","2005.50576923","BUY","ETH_USDT","0.00000442","ETH","Spot","s_62"
"2025-03-19 19:27:18","0.00528000000000000000","10.70415060000000000000","2027.30125000","SELL","ETH_USDT","0.00535212","USDT","Spot","s_62"
"2025-03-20 12:56:18","0.00132000000000000000","2.61155070000000000000","1978.44750000","BUY","ETH_USDT","0.00000068","ETH","Spot","s_62"
"2025-03-20 16:29:45","0.00363000000000000000","7.30428930000000000000","2012.20090909","SELL","ETH_USDT","0.00365216","USDT","Spot","s_62"
"2025-03-21 00:03:47","0.00132000000000000000","2.58576450000000000000","1958.91250000","BUY","ETH_USDT","0.00000068","ETH","Spot","s_62"
"2025-03-21 12:41:24","0.00132000000000000000","2.60295750000000000000","1971.93750000","SELL","ETH_USDT","0.00130148","USDT","Spot","s_62"
"2025-03-22 01:04:50","0.00099000000000000000","1.96081380000000000000","1980.62000000","BUY","ETH_USDT","0.00000051","ETH","Spot","s_62"
"2025-03-22 21:55:09","0.00066000000000000000","1.31867340000000000000","1997.99000000","SELL","ETH_USDT","0.00065934","USDT","Spot","s_62"
"2025-03-23 01:56:22","0.00099000000000000000","1.96941030000000000000","1989.30333333","BUY","ETH_USDT","0.00000051","ETH","Spot","s_62"
"2025-03-23 22:43:42","0.00066000000000000000","1.32297330000000000000","2004.50500000","SELL","ETH_USDT","0.00066149","USDT","Spot","s_62"
"2025-03-24 00:28:24","0.00495000000000000000","9.92874300000000000000","2005.80666667","BUY","ETH_USDT","0.00000255","ETH","Spot","s_62"
"2025-03-24 22:19:16","0.00231000000000000000","4.77440370000000000000","2066.84142857","SELL","ETH_USDT","0.00238719","USDT","Spot","s_62"
"2025-03-25 00:08:48","0.00231000000000000000","4.55517810000000000000","1971.93857143","BUY","ETH_USDT","0.00000119","ETH","Spot","s_62"
"2025-03-25 21:38:33","0.00198000000000000000","4.10647710000000000000","2073.97833333","SELL","ETH_USDT","0.00205321","USDT","Spot","s_62"
"2025-03-26 00:42:10","0.00264000000000000000","4.71587820000000000000","1786.31750000","BUY","ETH_USDT","0.00000136","ETH","Spot","s_62"
"2025-03-26 22:21:10","0.00231000000000000000","4.67124240000000000000","2022.18285714","SELL","ETH_USDT","0.00233563","USDT","Spot","s_62"
"2025-03-27 00:04:05","0.00231000000000000000","4.63255320000000000000","2005.43428571","BUY","ETH_USDT","0.00000119","ETH","Spot","s_62"
"2025-03-27 17:37:12","0.00132000000000000000","2.65884300000000000000","2014.27500000","SELL","ETH_USDT","0.00132943","USDT","Spot","s_62"
"2025-03-28 01:34:07","0.00330000000000000000","6.26668020000000000000","1898.99400000","BUY","ETH_USDT","0.00000170","ETH","Spot","s_62"
"2025-03-28 16:14:24","0.00462000000000000000","8.85243810000000000000","1916.11214286","SELL","ETH_USDT","0.00442620","USDT","Spot","s_62"
"2025-03-29 00:28:22","0.00198000000000000000","3.62503350000000000000","1830.82500000","BUY","ETH_USDT","0.00000102","ETH","Spot","s_62"
"2025-03-29 17:42:18","0.00363000000000000000","6.73257420000000000000","1854.70363636","SELL","ETH_USDT","0.00336631","USDT","Spot","s_62"
"2025-03-30 00:50:04","0.00330000000000000000","5.95717650000000000000","1805.20500000","BUY","ETH_USDT","0.00000170","ETH","Spot","s_62"
"2025-03-30 23:02:22","0.00396000000000000000","7.20277800000000000000","1818.88333333","SELL","ETH_USDT","0.00360141","USDT","Spot","s_62"
"2025-03-31 01:03:42","0.00363000000000000000","6.56492760000000000000","1808.52000000","BUY","ETH_USDT","0.00000187","ETH","Spot","s_62"
"2025-03-31 19:48:12","0.00297000000000000000","5.40960750000000000000","1821.41666667","SELL","ETH_USDT","0.00270482","USDT","Spot","s_62"
"2025-04-01 00:52:48","0.00396000000000000000","7.39191090000000000000","1866.64416667","BUY","ETH_USDT","0.00000204","ETH","Spot","s_62"
"2025-04-01 23:07:52","0.00198000000000000000","3.73249470000000000000","1885.09833333","SELL","ETH_USDT","0.00186626","USDT","Spot","s_62"
"2025-04-02 08:26:16","0.00594000000000000000","11.14589190000000000000","1876.41277778","BUY","ETH_USDT","0.00000306","ETH","Spot","s_62"
"2025-04-02 23:00:28","0.00594000000000000000","11.12011560000000000000","1872.07333333","SELL","ETH_USDT","0.00556007","USDT","Spot","s_62"
"2025-04-03 00:06:26","0.00495000000000000000","8.83259850000000000000","1784.36333333","BUY","ETH_USDT","0.00000255","ETH","Spot","s_62"
"2025-04-03 16:46:37","0.00429000000000000000","7.69016490000000000000","1792.57923077","SELL","ETH_USDT","0.00384509","USDT","Spot","s_62"
"2025-04-04 02:00:59","0.00660000000000000000","11.81118510000000000000","1789.57350000","BUY","ETH_USDT","0.00000340","ETH","Spot","s_62"
"2025-04-04 19:01:44","0.00627000000000000000","11.29370220000000000000","1801.22842105","SELL","ETH_USDT","0.00564687","USDT","Spot","s_62"
"2025-04-05 20:43:20","0.00099000000000000000","1.76737770000000000000","1785.23000000","BUY","ETH_USDT","0.00000051","ETH","Spot","s_62"
"2025-04-05 20:45:43","0.00132000000000000000","2.37943200000000000000","1802.60000000","SELL","ETH_USDT","0.00118972","USDT","Spot","s_62"
"2025-04-06 01:30:36","0.00660000000000000000","10.71075720000000000000","1622.84200000","BUY","ETH_USDT","0.00000340","ETH","Spot","s_62"
"2025-04-06 23:18:00","0.00759000000000000000","12.32768130000000000000","1624.20043478","SELL","ETH_USDT","0.00616383","USDT","Spot","s_62"
"2025-04-07 00:17:22","0.02178000000000000000","33.21251340000000000000","1524.90878788","BUY","ETH_USDT","0.00001122","ETH","Spot","s_62"
"2025-04-07 23:56:05","0.02178000000000000000","33.46183500000000000000","1536.35606061","SELL","ETH_USDT","0.01673089","USDT","Spot","s_62"
"2025-04-08 01:21:16","0.00528000000000000000","8.09919660000000000000","1533.93875000","BUY","ETH_USDT","0.00000272","ETH","Spot","s_62"
"2025-04-08 22:37:25","0.00462000000000000000","7.05132780000000000000","1526.26142857","SELL","ETH_USDT","0.00352568","USDT","Spot","s_62"
"2025-04-09 00:10:40","0.02379000000000000000","36.03404850000000000000","1514.67206810","BUY","ETH_USDT","0.00001218","ETH","Spot","s_62"
"2025-04-09 23:13:50","0.02986000000000000000","50.86819520000000000000","1703.55643670","SELL","ETH_USDT","0.02543411","USDT","Spot","s_62"
"2025-04-10 04:49:42","0.00525000000000000000","8.16429600000000000000","1555.10400000","BUY","ETH_USDT","0.00000270","ETH","Spot","s_62"
"2025-04-10 23:26:03","0.01050000000000000000","16.70701900000000000000","1591.14466667","SELL","ETH_USDT","0.00835348","USDT","Spot","s_62"
"2025-04-11 00:17:20","0.00525000000000000000","8.15063550000000000000","1552.50200000","BUY","ETH_USDT","0.00000270","ETH","Spot","s_62"
"2025-04-11 21:37:40","0.00560000000000000000","9.42893700000000000000","1683.73875000","SELL","ETH_USDT","0.00471442","USDT","Spot","s_62"
"2025-04-12 04:32:04","0.00350000000000000000","5.62979550000000000000","1608.51300000","BUY","ETH_USDT","0.00000180","ETH","Spot","s_62"
"2025-04-12 21:56:48","0.00140000000000000000","2.28656400000000000000","1633.26000000","SELL","ETH_USDT","0.00114328","USDT","Spot","s_62"
"2025-04-13 02:41:35","0.00525000000000000000","8.37858350000000000000","1595.92066667","BUY","ETH_USDT","0.00000270","ETH","Spot","s_62"
"2025-04-13 21:36:21","0.00665000000000000000","10.72442000000000000000","1612.69473684","SELL","ETH_USDT","0.00536218","USDT","Spot","s_62"
"2025-04-14 00:12:34","0.00560000000000000000","9.15082700000000000000","1634.07625000","BUY","ETH_USDT","0.00000288","ETH","Spot","s_62"
"2025-04-14 21:37:44","0.00490000000000000000","8.09416650000000000000","1651.87071429","SELL","ETH_USDT","0.00404708","USDT","Spot","s_62"
"2025-04-15 00:40:41","0.00245000000000000000","3.98325900000000000000","1625.82000000","BUY","ETH_USDT","0.00000126","ETH","Spot","s_62"
"2025-04-15 20:52:48","0.00315000000000000000","5.14477600000000000000","1633.26222222","SELL","ETH_USDT","0.00257238","USDT","Spot","s_62"
"2025-04-16 00:32:17","0.00560000000000000000","8.80433750000000000000","1572.20312500","BUY","ETH_USDT","0.00000288","ETH","Spot","s_62"
"2025-04-16 23:12:36","0.00595000000000000000","9.43523700000000000000","1585.75411765","SELL","ETH_USDT","0.00471758","USDT","Spot","s_62"
"2025-04-17 03:05:09","0.00210000000000000000","3.32498950000000000000","1583.32833333","BUY","ETH_USDT","0.00000108","ETH","Spot","s_62"
"2025-04-17 19:21:49","0.00210000000000000000","3.35234200000000000000","1596.35333333","SELL","ETH_USDT","0.00167616","USDT","Spot","s_62"
"2025-04-18 12:31:33","0.00070000000000000000","1.10681200000000000000","1581.16000000","BUY","ETH_USDT","0.00000036","ETH","Spot","s_62"
"2025-04-18 15:08:26","0.00035000000000000000","0.55796300000000000000","1594.18000000","SELL","ETH_USDT","0.00027898","USDT","Spot","s_62"
"2025-04-19 04:26:02","0.00105000000000000000","1.67844950000000000000","1598.52333333","BUY","ETH_USDT","0.00000054","ETH","Spot","s_62"
"2025-04-19 10:40:37","0.00035000000000000000","0.56252350000000000000","1607.21000000","SELL","ETH_USDT","0.00028126","USDT","Spot","s_62"
"2025-04-20 13:40:38","0.00070000000000000000","1.10225150000000000000","1574.64500000","BUY","ETH_USDT","0.00000036","ETH","Spot","s_62"
"2025-04-20 22:09:56","0.00175000000000000000","2.79893950000000000000","1599.39400000","SELL","ETH_USDT","0.00139946","USDT","Spot","s_62"
"2025-04-21 00:10:33","0.00245000000000000000","3.94222500000000000000","1609.07142857","BUY","ETH_USDT","0.00000126","ETH","Spot","s_62"
"2025-04-21 18:59:48","0.00280000000000000000","4.52754400000000000000","1616.98000000","SELL","ETH_USDT","0.00226376","USDT","Spot","s_62"
"2025-04-22 01:16:21","0.00420000000000000000","7.14236950000000000000","1700.56416667","BUY","ETH_USDT","0.00000216","ETH","Spot","s_62"
"2025-04-22 21:51:07","0.00910000000000000000","18.58291750000000000000","2042.07884615","SELL","ETH_USDT","0.00929149","USDT","Spot","s_62"
"2025-04-23 01:06:22","0.00805000000000000000","14.38326750000000000000","1786.74130435","BUY","ETH_USDT","0.00000414","ETH","Spot","s_62"
"2025-04-23 19:25:59","0.00700000000000000000","12.60908250000000000000","1801.29750000","SELL","ETH_USDT","0.00630459","USDT","Spot","s_62"
"2025-04-24 02:12:30","0.00280000000000000000","4.92874550000000000000","1760.26625000","BUY","ETH_USDT","0.00000144","ETH","Spot","s_62"
"2025-04-24 21:28:30","0.00420000000000000000","7.45238200000000000000","1774.37666667","SELL","ETH_USDT","0.00372622","USDT","Spot","s_62"
"2025-04-25 01:08:57","0.00455000000000000000","8.08329200000000000000","1776.54769231","BUY","ETH_USDT","0.00000234","ETH","Spot","s_62"
"2025-04-25 21:49:57","0.00385000000000000000","6.89441550000000000000","1790.75727273","SELL","ETH_USDT","0.00344722","USDT","Spot","s_62"
"2025-04-26 01:19:58","0.00315000000000000000","5.67362950000000000000","1801.15222222","BUY","ETH_USDT","0.00000162","ETH","Spot","s_62"
"2025-04-26 22:53:41","0.00245000000000000000","4.44828650000000000000","1815.62714286","SELL","ETH_USDT","0.00222416","USDT","Spot","s_62"
"2025-04-27 00:08:11","0.00210000000000000000","3.80369500000000000000","1811.28333333","BUY","ETH_USDT","0.00000108","ETH","Spot","s_62"
"2025-04-27 22:29:29","0.00280000000000000000","5.09743150000000000000","1820.51125000","SELL","ETH_USDT","0.00254873","USDT","Spot","s_62"
"2025-04-28 03:20:22","0.00420000000000000000","7.48429150000000000000","1781.97416667","BUY","ETH_USDT","0.00000216","ETH","Spot","s_62"
"2025-04-28 20:06:34","0.00420000000000000000","7.75328400000000000000","1846.02000000","SELL","ETH_USDT","0.00387667","USDT","Spot","s_62"
"2025-04-29 03:45:21","0.00280000000000000000","5.06095800000000000000","1807.48500000","BUY","ETH_USDT","0.00000144","ETH","Spot","s_62"
"2025-04-29 23:05:33","0.00315000000000000000","5.72834150000000000000","1818.52111111","SELL","ETH_USDT","0.00286418","USDT","Spot","s_62"
"2025-04-30 00:07:20","0.00245000000000000000","4.37077550000000000000","1783.99000000","BUY","ETH_USDT","0.00000126","ETH","Spot","s_62"
"2025-04-30 22:47:55","0.00350000000000000000","6.48234650000000000000","1852.09900000","SELL","ETH_USDT","0.00324119","USDT","Spot","s_62"
"2025-05-01 01:04:22","0.00385000000000000000","7.03574900000000000000","1827.46727273","BUY","ETH_USDT","0.00000198","ETH","Spot","s_62"
"2025-05-01 19:58:16","0.00245000000000000000","4.53490450000000000000","1850.98142857","SELL","ETH_USDT","0.00226744","USDT","Spot","s_62"
"2025-05-02 10:33:51","0.00175000000000000000","3.20925850000000000000","1833.86200000","BUY","ETH_USDT","0.00000090","ETH","Spot","s_62"
"2025-05-02 19:41:38","0.00175000000000000000","3.23205400000000000000","1846.88800000","SELL","ETH_USDT","0.00161601","USDT","Spot","s_62"
"2025-05-03 17:08:22","0.00070000000000000000","1.28461550000000000000","1835.16500000","SELL","ETH_USDT","0.00064230","USDT","Spot","s_62"
"2025-05-03 18:17:25","0.00070000000000000000","1.27549800000000000000","1822.14000000","BUY","ETH_USDT","0.00000036","ETH","Spot","s_62"
"2025-05-04 05:24:50","0.00070000000000000000","1.28005500000000000000","1828.65000000","BUY","ETH_USDT","0.00000036","ETH","Spot","s_62"
"2025-05-04 22:34:38","0.00140000000000000000","2.57379150000000000000","1838.42250000","SELL","ETH_USDT","0.00128688","USDT","Spot","s_62"
"2025-05-05 02:53:19","0.00210000000000000000","3.79002050000000000000","1804.77166667","BUY","ETH_USDT","0.00000108","ETH","Spot","s_62"
"2025-05-05 20:34:53","0.00175000000000000000","3.17734900000000000000","1815.62800000","SELL","ETH_USDT","0.00158869","USDT","Spot","s_62"
