"date(UTC+0)","coin","amount","tag","comment"
"2025-01-01 17:07:13","USDT","0.051327083906","CommissionIn",""
"2025-01-01 18:06:36","USDT","0.00020665592","CommissionIn",""
"2025-01-01 20:07:47","USDT","0.00031139717","CommissionIn",""
"2025-01-01 22:04:44","USDT","0.00010433763","CommissionIn",""
"2025-01-02 00:06:58","USDT","0.0001039337","CommissionIn",""
"2025-01-02 01:08:55","USDT","0.00062965929","CommissionIn",""
"2025-01-02 02:04:35","USDT","0.00020988643","CommissionIn",""
"2025-01-02 03:06:37","USDT","0.00031503161","CommissionIn",""
"2025-01-02 05:10:11","USDT","0.00021150153","CommissionIn",""
"2025-01-02 07:05:06","USDT","0.0001055488","CommissionIn",""
"2025-01-02 08:04:57","USDT","0.00010595273","CommissionIn",""
"2025-01-02 09:09:38","USDT","0.00031866605","CommissionIn",""
"2025-01-02 10:06:30","USDT","0.00032149232","CommissionIn",""
"2025-01-02 12:04:09","USDT","0.00021473204","CommissionIn",""
"2025-01-02 13:05:38","USDT","0.00010797176","CommissionIn",""
"2025-01-02 14:06:52","USDT","0.00021473204","CommissionIn",""
"2025-01-02 15:12:35","USDT","0.00129485357","CommissionIn",""
"2025-01-02 16:09:02","USDT","0.00042946408","CommissionIn",""
"2025-01-02 17:10:10","USDT","0.00032310742","CommissionIn",""
"2025-01-02 18:06:14","USDT","0.00042704143","CommissionIn",""
"2025-01-02 19:05:37","USDT","0.00010716421","CommissionIn",""
"2025-01-02 20:05:06","USDT","0.00010756783","CommissionIn",""
"2025-01-02 21:04:59","USDT","0.00010716421","CommissionIn",""
"2025-01-02 22:04:28","USDT","0.00010676028","CommissionIn",""
"2025-01-02 23:07:50","USDT","0.00021311694","CommissionIn",""
"2025-01-03 00:06:18","USDT","0.00010716421","CommissionIn",""
"2025-01-03 02:06:23","USDT","0.00021392449","CommissionIn",""
"2025-01-03 03:07:16","USDT","0.00021473204","CommissionIn",""
"2025-01-03 04:05:32","USDT","0.00010756783","CommissionIn",""
"2025-01-03 05:04:49","USDT","0.00010716421","CommissionIn",""
"2025-01-03 07:05:52","USDT","0.00010676028","CommissionIn",""
"2025-01-03 09:08:03","USDT","0.00010635666","CommissionIn",""
"2025-01-03 10:06:23","USDT","0.00010676028","CommissionIn",""
"2025-01-03 12:06:38","USDT","0.00010716421","CommissionIn",""
"2025-01-03 13:05:37","USDT","0.00010756783","CommissionIn",""
"2025-01-03 14:07:46","USDT","0.00032431921","CommissionIn",""
"2025-01-03 15:10:03","USDT","0.00098264947","CommissionIn",""
"2025-01-03 16:09:35","USDT","0.00088073449","CommissionIn",""
"2025-01-03 17:11:56","USDT","0.00011120227","CommissionIn",""
"2025-01-03 18:06:28","USDT","0.00011079834","CommissionIn",""
"2025-01-03 19:07:17","USDT","0.00044642449","CommissionIn",""
"2025-01-03 20:05:41","USDT","0.00022442357","CommissionIn",""
"2025-01-03 21:07:08","USDT","0.00022361602","CommissionIn",""
"2025-01-03 22:07:25","USDT","0.00011200982","CommissionIn",""
"2025-01-04 01:05:53","USDT","0.0001116062","CommissionIn",""
"2025-01-04 02:08:28","USDT","0.00011120227","CommissionIn",""
"2025-01-04 04:04:03","USDT","0.0001116062","CommissionIn",""
"2025-01-04 05:04:53","USDT","0.00011120227","CommissionIn",""
"2025-01-04 07:04:59","USDT","0.0001116062","CommissionIn",""
"2025-01-04 09:08:39","USDT","0.00011120227","CommissionIn",""
"2025-01-04 11:05:17","USDT","0.00022200061","CommissionIn",""
"2025-01-04 12:04:10","USDT","0.0001116062","CommissionIn",""
"2025-01-04 13:04:04","USDT","0.00044965469","CommissionIn",""
"2025-01-04 14:04:26","USDT","0.00011281737","CommissionIn",""
"2025-01-04 15:04:43","USDT","0.0603781191","CommissionIn",""
"2025-01-04 16:10:24","USDT","0.00071756718","CommissionIn",""
"2025-01-04 17:08:34","USDT","0.00023890251","CommissionIn",""
"2025-01-04 18:06:33","USDT","0.00011966625","CommissionIn",""
"2025-01-04 19:05:41","USDT","0.00023976216","CommissionIn",""
"2025-01-04 20:04:41","USDT","0.00012009591","CommissionIn",""
"2025-01-04 21:03:47","USDT","0.00024148179","CommissionIn",""
"2025-01-04 23:04:42","USDT","0.0001205259","CommissionIn",""
"2025-01-05 00:04:04","USDT","0.00024148179","CommissionIn",""
"2025-01-05 01:07:20","USDT","0.00024148179","CommissionIn",""
"2025-01-05 02:06:56","USDT","0.00012009591","CommissionIn",""
"2025-01-05 09:06:20","USDT","0.00023890251","CommissionIn",""
"2025-01-05 14:04:21","USDT","0.00023890251","CommissionIn",""
"2025-01-05 15:09:15","USDT","0.00035770911","CommissionIn",""
"2025-01-05 17:07:33","USDT","0.00023976216","CommissionIn",""
"2025-01-05 18:06:37","USDT","0.00023976216","CommissionIn",""
"2025-01-05 19:05:20","USDT","0.00023890251","CommissionIn",""
"2025-01-05 20:05:33","USDT","0.00012009591","CommissionIn",""
"2025-01-05 21:03:50","USDT","0.00024062181","CommissionIn",""
"2025-01-05 23:06:37","USDT","0.0001205259","CommissionIn",""
"2025-01-06 00:05:31","USDT","0.00012009591","CommissionIn",""
"2025-01-06 01:11:47","USDT","0.00036028806","CommissionIn",""
"2025-01-06 02:08:17","USDT","0.00047952432","CommissionIn",""
"2025-01-06 03:09:01","USDT","0.00084798021","CommissionIn",""
"2025-01-06 05:06:35","USDT","0.00024234144","CommissionIn",""
"2025-01-06 06:06:20","USDT","0.00036458664","CommissionIn",""
"2025-01-06 08:07:34","USDT","0.00024148179","CommissionIn",""
"2025-01-06 09:07:46","USDT","0.00012009591","CommissionIn",""
"2025-01-06 12:07:13","USDT","0.0001205259","CommissionIn",""
"2025-01-06 14:05:52","USDT","0.00048038397","CommissionIn",""
"2025-01-06 15:12:05","USDT","0.00133008348","CommissionIn",""
"2025-01-06 16:09:52","USDT","0.00024492039","CommissionIn",""
"2025-01-06 17:10:07","USDT","0.00085872633","CommissionIn",""
"2025-01-06 18:09:00","USDT","0.00036415698","CommissionIn",""
"2025-01-06 19:04:52","USDT","0.00036458664","CommissionIn",""
"2025-01-06 20:03:13","USDT","0.00012181554","CommissionIn",""
"2025-01-06 21:05:02","USDT","0.00012138555","CommissionIn",""
"2025-01-07 01:09:46","USDT","0.00036415698","CommissionIn",""
"2025-01-07 02:08:26","USDT","0.00024320109","CommissionIn",""
"2025-01-07 03:06:16","USDT","0.00012138555","CommissionIn",""
"2025-01-07 06:04:36","USDT","0.00012095589","CommissionIn",""
"2025-01-07 08:03:56","USDT","0.00024234144","CommissionIn",""
"2025-01-07 09:07:57","USDT","0.00012138555","CommissionIn",""
"2025-01-07 10:05:26","USDT","0.00012095589","CommissionIn",""
"2025-01-07 11:04:56","USDT","0.0001205259","CommissionIn",""
"2025-01-07 12:08:51","USDT","0.00035985807","CommissionIn",""
"2025-01-07 15:28:57","USDT","0.00422716998","CommissionIn",""
"2025-01-07 16:21:03","USDT","0.00319934175","CommissionIn",""
"2025-01-07 17:10:24","USDT","0.00034395306","CommissionIn",""
"2025-01-07 18:10:30","USDT","0.00068231856","CommissionIn",""
"2025-01-07 19:08:39","USDT","0.00056695122","CommissionIn",""
"2025-01-07 20:06:58","USDT","0.00112229568","CommissionIn",""
"2025-01-07 21:10:02","USDT","0.00100477905","CommissionIn",""
"2025-01-07 22:09:53","USDT","0.00044685498","CommissionIn",""
"2025-01-07 23:05:20","USDT","0.00022342749","CommissionIn",""
"2025-01-08 00:05:32","USDT","0.00011149875","CommissionIn",""
"2025-01-08 01:10:02","USDT","0.00022428714","CommissionIn",""
"2025-01-08 02:06:13","USDT","0.00022342749","CommissionIn",""
"2025-01-08 03:10:16","USDT","0.00022342749","CommissionIn",""
"2025-01-08 04:08:59","USDT","0.00044427603","CommissionIn",""
"2025-01-08 05:08:05","USDT","0.00022170819","CommissionIn",""
"2025-01-08 06:05:14","USDT","0.0004425564","CommissionIn",""
"2025-01-08 07:13:26","USDT","0.00054932658","CommissionIn",""
"2025-01-08 08:06:47","USDT","0.00033062766","CommissionIn",""
"2025-01-08 09:08:17","USDT","0.00011106909","CommissionIn",""
"2025-01-08 10:05:22","USDT","0.0001106391","CommissionIn",""
"2025-01-08 11:06:03","USDT","0.00011106909","CommissionIn",""
"2025-01-08 12:05:23","USDT","0.00055147587","CommissionIn",""
"2025-01-08 13:06:10","USDT","0.00022084821","CommissionIn",""
"2025-01-08 14:05:24","USDT","0.00055448547","CommissionIn",""
"2025-01-08 15:14:01","USDT","0.00099919116","CommissionIn",""
"2025-01-08 16:09:33","USDT","0.00055276551","CommissionIn",""
"2025-01-08 17:12:24","USDT","0.00043653852","CommissionIn",""
"2025-01-08 18:17:43","USDT","0.00171606336","CommissionIn",""
"2025-01-08 19:10:30","USDT","0.00130359702","CommissionIn",""
"2025-01-08 20:08:55","USDT","0.00043481922","CommissionIn",""
"2025-01-08 21:09:10","USDT","0.00021654963","CommissionIn",""
"2025-01-08 22:08:25","USDT","0.00032546943","CommissionIn",""
"2025-01-08 23:08:10","USDT","0.00021912891","CommissionIn",""
"2025-01-09 01:05:55","USDT","0.00011020911","CommissionIn",""
"2025-01-09 02:07:18","USDT","0.0001106391","CommissionIn",""
"2025-01-09 03:13:56","USDT","0.00110820162","CommissionIn",""
"2025-01-09 05:06:09","USDT","0.00032933802","CommissionIn",""
"2025-01-09 06:04:03","USDT","0.00010977945","CommissionIn",""
"2025-01-09 08:11:17","USDT","0.00054416868","CommissionIn",""
"2025-01-09 09:13:32","USDT","0.0006539478","CommissionIn",""
"2025-01-09 10:05:54","USDT","0.00010977945","CommissionIn",""
"2025-01-09 11:09:56","USDT","0.00054502833","CommissionIn",""
"2025-01-09 12:08:03","USDT","0.00032804871","CommissionIn",""
"2025-01-09 13:04:33","USDT","0.00010848981","CommissionIn",""
"2025-01-09 14:15:12","USDT","0.00053600118","CommissionIn",""
"2025-01-09 15:13:42","USDT","0.00064191204","CommissionIn",""
"2025-01-09 16:10:29","USDT","0.0006522285","CommissionIn",""
"2025-01-09 17:09:39","USDT","0.00021826926","CommissionIn",""
"2025-01-09 18:07:30","USDT","0.00075555975","CommissionIn",""
"2025-01-09 19:07:09","USDT","0.00021483033","CommissionIn",""
"2025-01-09 20:08:24","USDT","0.00063761313","CommissionIn",""
"2025-01-09 21:10:56","USDT","0.0010517991","CommissionIn",""
"2025-01-09 22:06:58","USDT","0.0004245021","CommissionIn",""
"2025-01-09 23:07:49","USDT","0.00053084295","CommissionIn",""
"2025-01-10 02:10:46","USDT","0.00021397068","CommissionIn",""
"2025-01-10 03:07:01","USDT","0.00021397068","CommissionIn",""
"2025-01-10 05:07:43","USDT","0.00021483033","CommissionIn",""
"2025-01-10 06:05:42","USDT","0.00032332014","CommissionIn",""
"2025-01-10 07:09:11","USDT","0.00010805982","CommissionIn",""
"2025-01-10 08:06:30","USDT","0.00043567887","CommissionIn",""
"2025-01-10 11:05:08","USDT","0.00010934946","CommissionIn",""
"2025-01-10 12:06:11","USDT","0.0001089198","CommissionIn",""
"2025-01-10 14:21:24","USDT","0.00225765309","CommissionIn",""
"2025-01-10 15:12:54","USDT","0.00075083151","CommissionIn",""
"2025-01-10 16:18:17","USDT","0.00160198566","CommissionIn",""
"2025-01-10 17:09:49","USDT","0.00074997186","CommissionIn",""
"2025-01-10 18:12:43","USDT","0.00065136885","CommissionIn",""
"2025-01-10 19:09:29","USDT","0.00021654963","CommissionIn",""
"2025-01-10 20:06:53","USDT","0.00010848981","CommissionIn",""
"2025-01-10 21:09:54","USDT","0.00021568998","CommissionIn",""
"2025-01-10 23:06:53","USDT","0.00010805982","CommissionIn",""
"2025-01-11 01:08:54","USDT","0.00010763016","CommissionIn",""
"2025-01-11 02:04:21","USDT","0.00010720017","CommissionIn",""
"2025-01-11 04:06:19","USDT","0.00010677051","CommissionIn",""
"2025-01-11 07:03:35","USDT","0.00010720017","CommissionIn",""
"2025-01-11 08:05:14","USDT","0.00010677051","CommissionIn",""
"2025-01-11 09:08:05","USDT","0.00010634052","CommissionIn",""
"2025-01-11 10:06:57","USDT","0.00010677051","CommissionIn",""
"2025-01-11 11:05:56","USDT","0.00010720017","CommissionIn",""
"2025-01-11 12:09:40","USDT","0.00021568998","CommissionIn",""
"2025-01-11 14:07:15","USDT","0.00010763016","CommissionIn",""
"2025-01-11 15:05:27","USDT","0.00010805982","CommissionIn",""
"2025-01-11 18:06:29","USDT","0.00021568998","CommissionIn",""
"2025-01-11 21:09:52","USDT","0.00021740961","CommissionIn",""
"2025-01-11 22:06:35","USDT","0.00010934946","CommissionIn",""
"2025-01-11 23:08:17","USDT","0.00021740961","CommissionIn",""
"2025-01-12 02:06:02","USDT","0.00021654963","CommissionIn",""
"2025-01-12 06:04:11","USDT","0.00010805982","CommissionIn",""
"2025-01-12 09:08:19","USDT","0.00021483033","CommissionIn",""
"2025-01-12 10:09:07","USDT","0.00010677051","CommissionIn",""
"2025-01-12 12:06:02","USDT","0.00010720017","CommissionIn",""
"2025-01-12 13:06:59","USDT","0.00010763016","CommissionIn",""
"2025-01-12 14:06:00","USDT","0.00021483033","CommissionIn",""
"2025-01-12 15:07:24","USDT","0.00010805982","CommissionIn",""
"2025-01-12 16:06:05","USDT","0.00010848981","CommissionIn",""
"2025-01-12 17:08:19","USDT","0.00010805982","CommissionIn",""
"2025-01-12 18:04:10","USDT","0.00010848981","CommissionIn",""
"2025-01-12 21:05:08","USDT","0.00010805982","CommissionIn",""
"2025-01-12 23:11:21","USDT","0.00042880101","CommissionIn",""
"2025-01-13 00:06:17","USDT","0.00021568998","CommissionIn",""
"2025-01-13 01:12:27","USDT","0.00065480778","CommissionIn",""
"2025-01-13 02:09:56","USDT","0.0005415894","CommissionIn",""
"2025-01-13 03:10:01","USDT","0.00021483033","CommissionIn",""
"2025-01-13 04:07:08","USDT","0.0003220305","CommissionIn",""
"2025-01-13 05:05:07","USDT","0.00010677051","CommissionIn",""
"2025-01-13 06:08:33","USDT","0.00010634052","CommissionIn",""
"2025-01-13 07:11:12","USDT","0.00042192315","CommissionIn",""
"2025-01-13 08:06:13","USDT","0.00010591053","CommissionIn",""
"2025-01-13 09:09:47","USDT","0.00031515297","CommissionIn",""
"2025-01-13 10:10:14","USDT","0.00062299776","CommissionIn",""
"2025-01-13 11:10:07","USDT","0.00041246634","CommissionIn",""
"2025-01-13 12:15:23","USDT","0.0007117143","CommissionIn",""
"2025-01-13 13:08:17","USDT","0.00080687871","CommissionIn",""
"2025-01-13 14:07:50","USDT","0.00060580377","CommissionIn",""
"2025-01-13 15:21:39","USDT","0.00355658754","CommissionIn",""
"2025-01-13 16:11:55","USDT","0.00080601906","CommissionIn",""
"2025-01-13 17:10:53","USDT","0.00049989324","CommissionIn",""
"2025-01-13 18:07:52","USDT","0.00049860327","CommissionIn",""
"2025-01-13 19:08:21","USDT","0.00089258565","CommissionIn",""
"2025-01-13 20:11:00","USDT","0.00029838831","CommissionIn",""
"2025-01-13 21:09:40","USDT","0.00070526643","CommissionIn",""
"2025-01-13 22:07:38","USDT","0.00040988739","CommissionIn",""
"2025-01-13 23:07:44","USDT","0.00010333158","CommissionIn",""
"2025-01-14 01:10:13","USDT","0.00031085406","CommissionIn",""
"2025-01-14 02:07:10","USDT","0.00020795247","CommissionIn",""
"2025-01-14 03:10:43","USDT","0.00010419123","CommissionIn",""
"2025-01-14 04:04:43","USDT","0.00010462122","CommissionIn",""
"2025-01-14 07:06:55","USDT","0.00010505088","CommissionIn",""
"2025-01-14 08:06:23","USDT","0.00010462122","CommissionIn",""
"2025-01-14 09:11:34","USDT","0.00010505088","CommissionIn",""
"2025-01-14 10:15:02","USDT","0.00063847311","CommissionIn",""
"2025-01-14 11:07:41","USDT","0.00021311103","CommissionIn",""
"2025-01-14 12:10:16","USDT","0.00010634052","CommissionIn",""
"2025-01-14 13:09:07","USDT","0.00052697403","CommissionIn",""
"2025-01-14 14:12:38","USDT","0.0008472849","CommissionIn",""
"2025-01-14 15:10:38","USDT","0.00031773192","CommissionIn",""
"2025-01-14 16:09:39","USDT","0.00052783368","CommissionIn",""
"2025-01-14 17:09:13","USDT","0.00021053175","CommissionIn",""
"2025-01-14 18:09:59","USDT","0.0004227828","CommissionIn",""
"2025-01-14 19:05:56","USDT","0.00031859157","CommissionIn",""
"2025-01-14 20:08:35","USDT","0.00031902156","CommissionIn",""
"2025-01-14 21:05:16","USDT","0.00031773192","CommissionIn",""
"2025-01-14 23:05:44","USDT","0.00010677051","CommissionIn",""
"2025-01-15 00:05:43","USDT","0.00010634052","CommissionIn",""
"2025-01-15 01:08:09","USDT","0.00021311103","CommissionIn",""
"2025-01-15 02:13:45","USDT","0.00010677051","CommissionIn",""
"2025-01-15 03:09:29","USDT","0.00021225105","CommissionIn",""
"2025-01-15 04:12:56","USDT","0.00053256225","CommissionIn",""
"2025-01-15 05:07:12","USDT","0.00021311103","CommissionIn",""
"2025-01-15 06:07:02","USDT","0.00010677051","CommissionIn",""
"2025-01-15 07:06:46","USDT","0.00010634052","CommissionIn",""
"2025-01-15 08:06:42","USDT","0.00032074119","CommissionIn",""
"2025-01-15 09:08:20","USDT","0.00021397068","CommissionIn",""
"2025-01-15 10:11:55","USDT","0.00021225105","CommissionIn",""
"2025-01-15 12:10:15","USDT","0.00010548087","CommissionIn",""
"2025-01-15 13:09:08","USDT","0.00010591053","CommissionIn",""
"2025-01-15 14:24:36","USDT","0.00151069017","CommissionIn",""
"2025-01-15 15:11:09","USDT","0.00077539536","CommissionIn",""
"2025-01-15 16:12:50","USDT","0.00044169642","CommissionIn",""
"2025-01-15 17:10:22","USDT","0.0003319173","CommissionIn",""
"2025-01-15 18:07:06","USDT","0.00033062766","CommissionIn",""
"2025-01-15 19:11:38","USDT","0.0003319173","CommissionIn",""
"2025-01-15 20:08:42","USDT","0.0006754407","CommissionIn",""
"2025-01-15 21:15:33","USDT","0.00079725624","CommissionIn",""
"2025-01-15 22:06:54","USDT","0.00022686642","CommissionIn",""
"2025-01-16 00:08:28","USDT","0.00034137411","CommissionIn",""
"2025-01-16 01:12:07","USDT","0.00056265231","CommissionIn",""
"2025-01-16 03:07:54","USDT","0.00011192874","CommissionIn",""
"2025-01-16 04:11:57","USDT","0.00044427603","CommissionIn",""
"2025-01-16 07:09:17","USDT","0.00011149875","CommissionIn",""
"2025-01-16 09:12:30","USDT","0.00055104621","CommissionIn",""
"2025-01-16 10:12:42","USDT","0.00054631797","CommissionIn",""
"2025-01-16 11:05:11","USDT","0.00011020911","CommissionIn",""
"2025-01-16 12:17:17","USDT","0.00055061622","CommissionIn",""
"2025-01-16 13:14:35","USDT","0.00011020911","CommissionIn",""
"2025-01-16 14:19:12","USDT","0.00098887404","CommissionIn",""
"2025-01-16 15:19:33","USDT","0.0011972565","CommissionIn",""
"2025-01-16 16:18:45","USDT","0.00076716618","CommissionIn",""
"2025-01-16 17:13:55","USDT","0.00033105732","CommissionIn",""
"2025-01-16 18:10:53","USDT","0.0004425564","CommissionIn",""
"2025-01-16 19:11:45","USDT","0.00032890836","CommissionIn",""
"2025-01-16 20:11:11","USDT","0.00022084821","CommissionIn",""
"2025-01-16 21:10:37","USDT","0.00043997712","CommissionIn",""
"2025-01-16 22:08:15","USDT","0.00021912891","CommissionIn",""
"2025-01-16 23:15:15","USDT","0.0006522285","CommissionIn",""
"2025-01-17 01:08:30","USDT","0.00010934946","CommissionIn",""
"2025-01-17 02:16:04","USDT","0.0005531955","CommissionIn",""
"2025-01-17 03:16:47","USDT","0.00033449658","CommissionIn",""
"2025-01-17 05:08:58","USDT","0.00022170819","CommissionIn",""
"2025-01-17 08:11:34","USDT","0.00011149875","CommissionIn",""
"2025-01-17 09:14:50","USDT","0.00022428714","CommissionIn",""
"2025-01-17 11:12:26","USDT","0.00033879516","CommissionIn",""
"2025-01-17 13:12:00","USDT","0.00022514679","CommissionIn",""
"2025-01-17 14:11:15","USDT","0.0001123584","CommissionIn",""
"2025-01-17 15:18:30","USDT","0.00124196193","CommissionIn",""
"2025-01-17 16:11:51","USDT","0.00045115356","CommissionIn",""
"2025-01-17 17:08:52","USDT","0.0003400848","CommissionIn",""
"2025-01-17 18:11:30","USDT","0.00011278839","CommissionIn",""
"2025-01-17 20:06:38","USDT","0.00033922515","CommissionIn",""
"2025-01-17 21:14:43","USDT","0.00103658841","CommissionIn",""
"2025-01-17 22:06:05","USDT","0.00057554805","CommissionIn",""
"2025-01-17 23:10:12","USDT","0.00011450769","CommissionIn",""
"2025-01-18 00:09:12","USDT","0.00011493768","CommissionIn",""
"2025-01-18 01:13:52","USDT","0.00022944537","CommissionIn",""
"2025-01-18 02:11:30","USDT","0.00034309341","CommissionIn",""
"2025-01-18 03:09:12","USDT","0.00011407803","CommissionIn",""
"2025-01-18 04:18:37","USDT","0.00101079693","CommissionIn",""
"2025-01-18 05:14:30","USDT","0.00066598422","CommissionIn",""
"2025-01-18 06:20:49","USDT","0.0010982235","CommissionIn",""
"2025-01-18 07:11:25","USDT","0.00065824638","CommissionIn",""
"2025-01-18 08:17:35","USDT","0.00076028865","CommissionIn",""
"2025-01-18 09:11:44","USDT","0.00064878957","CommissionIn",""
"2025-01-18 10:10:59","USDT","0.00043223961","CommissionIn",""
"2025-01-18 11:10:21","USDT","0.00096695148","CommissionIn",""
"2025-01-18 12:12:04","USDT","0.00043481889","CommissionIn",""
"2025-01-18 13:09:28","USDT","0.00043395924","CommissionIn",""
"2025-01-18 14:14:30","USDT","0.00032804871","CommissionIn",""
"2025-01-18 15:09:32","USDT","0.00032675907","CommissionIn",""
"2025-01-18 16:23:43","USDT","0.00142455291","CommissionIn",""
"2025-01-18 17:26:45","USDT","0.00108188883","CommissionIn",""
"2025-01-18 18:13:58","USDT","0.00021568998","CommissionIn",""
"2025-01-18 19:10:41","USDT","0.00032332014","CommissionIn",""
"2025-01-18 20:10:33","USDT","0.00021654963","CommissionIn",""
"2025-01-18 21:12:22","USDT","0.00021568998","CommissionIn",""
"2025-01-18 22:09:33","USDT","0.00010805982","CommissionIn",""
"2025-01-18 23:10:14","USDT","0.00010848981","CommissionIn",""
"2025-01-19 00:11:02","USDT","0.00032718906","CommissionIn",""
"2025-01-19 01:14:11","USDT","0.00021912891","CommissionIn",""
"2025-01-19 02:11:48","USDT","0.00066340461","CommissionIn",""
"2025-01-19 03:13:56","USDT","0.00033277728","CommissionIn",""
"2025-01-19 04:17:58","USDT","0.00023086491","CommissionIn",""
"2025-01-19 05:25:07","USDT","0.00097941756","CommissionIn",""
"2025-01-19 06:19:41","USDT","0.00043309959","CommissionIn",""
"2025-01-19 07:13:50","USDT","0.00010848981","CommissionIn",""
"2025-01-19 08:15:20","USDT","0.00032460945","CommissionIn",""
"2025-01-19 09:33:47","USDT","0.00200671482","CommissionIn",""
"2025-01-19 10:29:05","USDT","0.00073879542","CommissionIn",""
"2025-01-19 11:13:11","USDT","0.00031558263","CommissionIn",""
"2025-01-19 12:28:50","USDT","0.00093815106","CommissionIn",""
"2025-01-19 13:15:05","USDT","0.0004227828","CommissionIn",""
"2025-01-19 14:20:54","USDT","0.00227140815","CommissionIn",""
"2025-01-19 15:42:31","USDT","0.0033324984","CommissionIn",""
"2025-01-19 16:16:42","USDT","0.00100520871","CommissionIn",""
"2025-01-19 17:12:12","USDT","0.0010125159","CommissionIn",""
"2025-01-19 18:10:50","USDT","0.00124067229","CommissionIn",""
"2025-01-19 19:09:53","USDT","0.00022600677","CommissionIn",""
"2025-01-19 20:10:25","USDT","0.00022600677","CommissionIn",""
"2025-01-19 21:17:40","USDT","0.00122734656","CommissionIn",""
"2025-01-19 23:26:10","USDT","0.00942588306","CommissionIn",""
"2025-01-20 02:11:47","USDT","0.0090623214","CommissionIn",""
"2025-01-20 03:31:50","USDT","0.00192831474","CommissionIn",""
"2025-01-20 04:15:34","USDT","0.00086190027","CommissionIn",""
"2025-01-20 05:15:06","USDT","0.00054201906","CommissionIn",""
"2025-01-20 06:17:43","USDT","0.00076071831","CommissionIn",""
"2025-01-20 07:45:38","USDT","0.00269882097","CommissionIn",""
"2025-01-20 08:27:51","USDT","0.00089113101","CommissionIn",""
"2025-01-20 09:16:57","USDT","0.00056093268","CommissionIn",""
"2025-01-20 10:12:41","USDT","0.00078049191","CommissionIn",""
"2025-01-20 11:13:38","USDT","0.00055577478","CommissionIn",""
"2025-01-20 12:12:02","USDT","0.00077705298","CommissionIn",""
"2025-01-20 13:33:57","USDT","0.00239666262","CommissionIn",""
"2025-01-20 14:13:55","USDT","0.00110080245","CommissionIn",""
"2025-01-20 15:19:00","USDT","0.00066340461","CommissionIn",""
"2025-01-20 16:28:48","USDT","0.00242417373","CommissionIn",""
"2025-01-20 18:20:33","USDT","0.00838079682","CommissionIn",""
"2025-01-20 19:00:38","USDT","0.00098156685","CommissionIn",""
"2025-01-20 19:13:20","USDT","0.00043911747","CommissionIn",""
"2025-01-20 20:19:50","USDT","0.00077146443","CommissionIn",""
"2025-01-20 21:08:09","USDT","0.00021998856","CommissionIn",""
"2025-01-20 22:16:39","USDT","0.00097812759","CommissionIn",""
"2025-01-20 23:12:40","USDT","0.00043567887","CommissionIn",""
"2025-01-21 00:14:29","USDT","0.00108274881","CommissionIn",""
"2025-01-21 01:15:00","USDT","0.00117877287","CommissionIn",""
"2025-01-21 02:21:09","USDT","0.00074696292","CommissionIn",""
"2025-01-21 03:17:50","USDT","0.00032117085","CommissionIn",""
"2025-01-21 04:15:37","USDT","0.00021483033","CommissionIn",""
"2025-01-21 05:15:24","USDT","0.00085588272","CommissionIn",""
"2025-01-21 06:09:52","USDT","0.00053299257","CommissionIn",""
"2025-01-21 07:10:37","USDT","0.00053428188","CommissionIn",""
