"Date","Received Quantity","Received Currency","Sent Quantity","Sent Currency","Fee Amount","Fee Currency","Tag"
"01/01/2025 13:00:00","0.0001419708216983","USDT","","","","",""
"01/01/2025 13:07:28","0.00028142283","USDT","","","0","",""
"01/01/2025 14:00:00","0.000142378648345","USDT","","","","",""
"01/01/2025 14:05:40","0.00018817634","USDT","","","0","",""
"01/01/2025 15:00:00","0.0001425272295867","USDT","","","","",""
"01/01/2025 15:04:35","0.00056452902","USDT","","","0","",""
"01/01/2025 16:00:00","0.0001427044606896","USDT","","","","",""
"01/01/2025 16:06:11","0.00028262523","USDT","","","0","",""
"01/01/2025 16:16:56","232.79797376000000000000","USDT","0.00247200000000000000","BTC","0.11639896","USDT",""
"01/01/2025 16:17:31","0.0942068451425289","USDT","","","","",""
"01/01/2025 16:17:31","0.2492480851689601","USDT","","","","",""
"01/01/2025 16:20:17","0.08839000000000000000","ETH","295.78256840000000000000","USDT","0.00004422","ETH",""
"01/01/2025 17:00:00","0.0001422150996076","USDT","","","","",""
"01/01/2025 17:07:13","0.051327083906","USDT","","","0","",""
"01/01/2025 18:00:00","0.0001444388404416","USDT","","","","",""
"01/01/2025 18:06:36","0.00020665592","USDT","","","0","",""
"01/01/2025 19:00:00","0.0001449339256142","USDT","","","","",""
"01/01/2025 20:00:00","0.0001452832784253","USDT","","","","",""
"01/01/2025 20:07:47","0.00031139717","USDT","","","0","",""
"01/01/2025 21:00:00","0.0001470319653874","USDT","","","","",""
"01/01/2025 22:00:00","0.000147945357283","USDT","","","","",""
"01/01/2025 22:04:44","0.00010433763","USDT","","","0","",""
"01/01/2025 23:00:00","0.0001483567523628","USDT","","","","",""
"01/01/2025 23:36:53","28.04439800000000000000","USDT","0.00806000000000000000","ETH","0.01402221","USDT",""
"01/02/2025 00:00:00","0.0001553440197164","USDT","","","","",""
"01/02/2025 00:06:58","0.0001039337","USDT","","","0","",""
"01/02/2025 00:26:05","0.00806000000000000000","ETH","27.74557350000000000000","USDT","0.00000416","ETH",""
"01/02/2025 01:00:00","0.0001634984589788","USDT","","","","",""
"01/02/2025 01:08:55","0.00062965929","USDT","","","0","",""
"01/02/2025 02:00:00","0.0001517959305696","USDT","","","","",""
"01/02/2025 02:04:35","0.00020988643","USDT","","","0","",""
"01/02/2025 03:00:00","0.0001519698425289","USDT","","","","",""
"01/02/2025 03:06:37","0.00031503161","USDT","","","0","",""
"01/02/2025 04:00:00","0.0001655044600564","USDT","","","","",""
"01/02/2025 05:00:00","0.0001524457687932","USDT","","","","",""
"01/02/2025 05:10:11","0.00021150153","USDT","","","0","",""
"01/02/2025 06:00:00","0.0001546033337367","USDT","","","","",""
"01/02/2025 07:00:00","0.0001606769143755","USDT","","","","",""
"01/02/2025 07:05:06","0.0001055488","USDT","","","0","",""
"01/02/2025 08:00:00","0.0001709728534413","USDT","","","","",""
"01/02/2025 08:04:57","0.00010595273","USDT","","","0","",""
"01/02/2025 09:00:00","0.0001725716617486","USDT","","","","",""
"01/02/2025 09:09:38","0.00031866605","USDT","","","0","",""
"01/02/2025 10:00:00","0.0001717091339541","USDT","","","","",""
"01/02/2025 10:06:30","0.00032149232","USDT","","","0","",""
"01/02/2025 11:00:00","0.0001754508804147","USDT","","","","",""
"01/02/2025 12:00:00","0.0001742522965964","USDT","","","","",""
"01/02/2025 12:04:09","0.00021473204","USDT","","","0","",""
"01/02/2025 13:00:00","0.0001789925831937","USDT","","","","",""
"01/02/2025 13:05:38","0.00010797176","USDT","","","0","",""
"01/02/2025 14:00:00","0.0001666100668819","USDT","","","","",""
"01/02/2025 14:06:52","0.00021473204","USDT","","","0","",""
"01/02/2025 15:00:00","0.0001668662307651","USDT","","","","",""
"01/02/2025 15:12:35","0.00129485357","USDT","","","0","",""
"01/02/2025 16:00:00","0.000171957330853","USDT","","","","",""
"01/02/2025 16:09:02","0.00042946408","USDT","","","0","",""
"01/02/2025 17:00:00","0.0001597813870592","USDT","","","","",""
"01/02/2025 17:10:10","0.00032310742","USDT","","","0","",""
"01/02/2025 18:00:00","0.000161924015943","USDT","","","","",""
"01/02/2025 18:06:14","0.00042704143","USDT","","","0","",""
"01/02/2025 19:00:00","0.0001564330727067","USDT","","","","",""
"01/02/2025 19:05:37","0.00010716421","USDT","","","0","",""
"01/02/2025 20:00:00","0.0001544006779888","USDT","","","","",""
"01/02/2025 20:05:06","0.00010756783","USDT","","","0","",""
"01/02/2025 21:00:00","0.0001534005848049","USDT","","","","",""
"01/02/2025 21:04:59","0.00010716421","USDT","","","0","",""
"01/02/2025 22:00:00","0.0001514720972136","USDT","","","","",""
"01/02/2025 22:04:28","0.00010676028","USDT","","","0","",""
"01/02/2025 22:23:13","25.71131630000000000000","USDT","0.00744000000000000000","ETH","0.01285567","USDT",""
"01/02/2025 23:00:00","0.0001511466931496","USDT","","","","",""
"01/02/2025 23:07:50","0.00021311694","USDT","","","0","",""
"01/03/2025 00:00:00","0.0001598676848022","USDT","","","","",""
"01/03/2025 00:06:18","0.00010716421","USDT","","","0","",""
"01/03/2025 01:00:00","0.0001694346894546","USDT","","","","",""
"01/03/2025 01:29:37","0.00496000000000000000","ETH","17.55815510000000000000","USDT","0.00000256","ETH",""
"01/03/2025 02:00:00","0.0001515469261071","USDT","","","","",""
"01/03/2025 02:06:23","0.00021392449","USDT","","","0","",""
"01/03/2025 03:00:00","0.000151638483544","USDT","","","","",""
"01/03/2025 03:07:16","0.00021473204","USDT","","","0","",""
"01/03/2025 04:00:00","0.0001513265733308","USDT","","","","",""
"01/03/2025 04:05:32","0.00010756783","USDT","","","0","",""
"01/03/2025 05:00:00","0.0001510754111975","USDT","","","","",""
"01/03/2025 05:04:49","0.00010716421","USDT","","","0","",""
"01/03/2025 06:00:00","0.0001503654337446","USDT","","","","",""
"01/03/2025 07:00:00","0.000150004988194","USDT","","","","",""
"01/03/2025 07:05:52","0.00010676028","USDT","","","0","",""
"01/03/2025 08:00:00","0.0001488429628054","USDT","","","","",""
"01/03/2025 09:00:00","0.0001481627324776","USDT","","","","",""
"01/03/2025 09:08:03","0.00010635666","USDT","","","0","",""
"01/03/2025 10:00:00","0.0001475283392034","USDT","","","","",""
"01/03/2025 10:06:23","0.00010676028","USDT","","","0","",""
"01/03/2025 11:00:00","0.0001471003894335","USDT","","","","",""
"01/03/2025 12:00:00","0.0001474456501671","USDT","","","","",""
"01/03/2025 12:06:38","0.00010716421","USDT","","","0","",""
"01/03/2025 13:00:00","0.0001477383177383","USDT","","","","",""
"01/03/2025 13:05:37","0.00010756783","USDT","","","0","",""
"01/03/2025 14:00:00","0.0001471309105785","USDT","","","","",""
"01/03/2025 14:07:46","0.00032431921","USDT","","","0","",""
"01/03/2025 15:00:00","0.0001468311754907","USDT","","","","",""
"01/03/2025 15:10:03","0.00098264947","USDT","","","0","",""
"01/03/2025 16:00:00","0.0001473491445262","USDT","","","","",""
"01/03/2025 16:09:35","0.00088073449","USDT","","","0","",""
"01/03/2025 17:00:00","0.0001480276959564","USDT","","","","",""
"01/03/2025 17:11:56","0.00011120227","USDT","","","0","",""
"01/03/2025 18:00:00","0.000147831862957","USDT","","","","",""
"01/03/2025 18:06:28","0.00011079834","USDT","","","0","",""
"01/03/2025 19:00:00","0.0001465983800496","USDT","","","","",""
"01/03/2025 19:07:17","0.00044642449","USDT","","","0","",""
"01/03/2025 20:00:00","0.0001462527484344","USDT","","","","",""
"01/03/2025 20:05:41","0.00022442357","USDT","","","0","",""
"01/03/2025 20:59:57","16.41382730000000000000","USDT","0.00465000000000000000","ETH","0.00820693","USDT",""
"01/03/2025 21:00:00","0.0001459638257863","USDT","","","","",""
"01/03/2025 21:07:08","0.00022361602","USDT","","","0","",""
"01/03/2025 22:00:00","0.0001461012573758","USDT","","","","",""
"01/03/2025 22:07:25","0.00011200982","USDT","","","0","",""
"01/03/2025 23:00:00","0.0001462022994418","USDT","","","","",""
"01/04/2025 00:00:00","0.0001522256875675","USDT","","","","",""
"01/04/2025 01:00:00","0.0001534507171399","USDT","","","","",""
"01/04/2025 01:05:53","0.0001116062","USDT","","","0","",""
"01/04/2025 02:00:00","0.0001479289683538","USDT","","","","",""
"01/04/2025 02:08:28","0.00011120227","USDT","","","0","",""
"01/04/2025 03:00:00","0.0001483713779146","USDT","","","","",""
"01/04/2025 03:07:38","0.00093000000000000000","ETH","3.34818290000000000000","USDT","0.00000048","ETH",""
"01/04/2025 04:00:00","0.0001486747996687","USDT","","","","",""
"01/04/2025 04:04:03","0.0001116062","USDT","","","0","",""
"01/04/2025 05:00:00","0.0001492427133654","USDT","","","","",""
"01/04/2025 05:04:53","0.00011120227","USDT","","","0","",""
"01/04/2025 06:00:00","0.0001496149585653","USDT","","","","",""
"01/04/2025 07:00:00","0.0001497901601671","USDT","","","","",""
"01/04/2025 07:04:59","0.0001116062","USDT","","","0","",""
"01/04/2025 08:00:00","0.0001498925430308","USDT","","","","",""
"01/04/2025 09:00:00","0.000149146173759","USDT","","","","",""
"01/04/2025 09:08:39","0.00011120227","USDT","","","0","",""
"01/04/2025 10:00:00","0.0001488666842147","USDT","","","","",""
"01/04/2025 11:00:00","0.0001482390779994","USDT","","","","",""
"01/04/2025 11:05:17","0.00022200061","USDT","","","0","",""
"01/04/2025 12:00:00","0.0001484102619156","USDT","","","","",""
"01/04/2025 12:04:10","0.0001116062","USDT","","","0","",""
"01/04/2025 13:00:00","0.0001483021116114","USDT","","","","",""
"01/04/2025 13:04:04","0.00044965469","USDT","","","0","",""
"01/04/2025 14:00:00","0.0001480577015715","USDT","","","","",""
"01/04/2025 14:04:26","0.00011281737","USDT","","","0","",""
"01/04/2025 14:35:20","299.03335850000000000000","USDT","0.08213000000000000000","ETH","0.14951668","USDT",""
"01/04/2025 14:36:33","0.0077985145157502","USDT","","","","",""
"01/04/2025 14:36:33","0.0029460528184833","USDT","","","","",""
"01/04/2025 14:37:28","0.10331000000000000000","ETH","371.82903100000000000000","USDT","0.00005193","ETH",""
"01/04/2025 15:04:43","0.0603781191","USDT","","","0","",""
"01/04/2025 16:10:24","0.00071756718","USDT","","","0","",""
"01/04/2025 17:08:34","0.00023890251","USDT","","","0","",""
"01/04/2025 18:06:33","0.00011966625","USDT","","","0","",""
"01/04/2025 19:05:41","0.00023976216","USDT","","","0","",""
"01/04/2025 20:04:41","0.00012009591","USDT","","","0","",""
"01/04/2025 21:03:47","0.00024148179","USDT","","","0","",""
"01/04/2025 23:04:42","0.0001205259","USDT","","","0","",""
"01/04/2025 23:08:29","19.37441550000000000000","USDT","0.00528000000000000000","ETH","0.00968722","USDT",""
"01/05/2025 00:04:04","0.00024148179","USDT","","","0","",""
"01/05/2025 00:12:59","0.00330000000000000000","ETH","11.96231850000000000000","USDT","0.00000170","ETH",""
"01/05/2025 01:07:20","0.00024148179","USDT","","","0","",""
"01/05/2025 02:06:56","0.00012009591","USDT","","","0","",""
"01/05/2025 09:06:20","0.00023890251","USDT","","","0","",""
"01/05/2025 14:04:21","0.00023890251","USDT","","","0","",""
"01/05/2025 15:09:15","0.00035770911","USDT","","","0","",""
"01/05/2025 17:07:33","0.00023976216","USDT","","","0","",""
"01/05/2025 18:06:37","0.00023976216","USDT","","","0","",""
"01/05/2025 19:05:20","0.00023890251","USDT","","","0","",""
"01/05/2025 20:05:33","0.00012009591","USDT","","","0","",""
"01/05/2025 21:03:50","0.00024062181","USDT","","","0","",""
"01/05/2025 23:06:37","0.0001205259","USDT","","","0","",""
"01/05/2025 23:20:00","13.21056330000000000000","USDT","0.00363000000000000000","ETH","0.00660528","USDT",""
"01/06/2025 00:05:31","0.00012009591","USDT","","","0","",""
"01/06/2025 00:25:24","0.00990000000000000000","ETH","36.06320520000000000000","USDT","0.00000510","ETH",""
"01/06/2025 01:11:47","0.00036028806","USDT","","","0","",""
"01/06/2025 02:08:17","0.00047952432","USDT","","","0","",""
"01/06/2025 03:09:01","0.00084798021","USDT","","","0","",""
"01/06/2025 05:06:35","0.00024234144","USDT","","","0","",""
"01/06/2025 06:06:20","0.00036458664","USDT","","","0","",""
"01/06/2025 08:07:34","0.00024148179","USDT","","","0","",""
"01/06/2025 09:07:46","0.00012009591","USDT","","","0","",""
"01/06/2025 12:07:13","0.0001205259","USDT","","","0","",""
"01/06/2025 14:05:52","0.00048038397","USDT","","","0","",""
"01/06/2025 15:12:05","0.00133008348","USDT","","","0","",""
"01/06/2025 16:09:52","0.00024492039","USDT","","","0","",""
"01/06/2025 17:10:07","0.00085872633","USDT","","","0","",""
"01/06/2025 18:09:00","0.00036415698","USDT","","","0","",""
"01/06/2025 19:04:52","0.00036458664","USDT","","","0","",""
"01/06/2025 20:03:13","0.00012181554","USDT","","","0","",""
"01/06/2025 20:46:30","26.64035220000000000000","USDT","0.00726000000000000000","ETH","0.01332021","USDT",""
"01/06/2025 21:05:02","0.00012138555","USDT","","","0","",""
"01/07/2025 00:35:13","0.02079000000000000000","ETH","69.78001800000000000000","USDT","0.00001071","ETH",""
"01/07/2025 01:09:46","0.00036415698","USDT","","","0","",""
"01/07/2025 02:08:26","0.00024320109","USDT","","","0","",""
"01/07/2025 03:06:16","0.00012138555","USDT","","","0","",""
"01/07/2025 06:04:36","0.00012095589","USDT","","","0","",""
"01/07/2025 08:03:56","0.00024234144","USDT","","","0","",""
"01/07/2025 09:07:57","0.00012138555","USDT","","","0","",""
"01/07/2025 10:05:26","0.00012095589","USDT","","","0","",""
"01/07/2025 11:04:56","0.0001205259","USDT","","","0","",""
"01/07/2025 12:08:51","0.00035985807","USDT","","","0","",""
"01/07/2025 15:28:57","0.00422716998","USDT","","","0","",""
"01/07/2025 16:21:03","0.00319934175","USDT","","","0","",""
"01/07/2025 17:10:24","0.00034395306","USDT","","","0","",""
"01/07/2025 18:10:30","0.00068231856","USDT","","","0","",""
"01/07/2025 19:08:39","0.00056695122","USDT","","","0","",""
"01/07/2025 20:06:58","0.00112229568","USDT","","","0","",""
"01/07/2025 21:10:02","0.00100477905","USDT","","","0","",""
"01/07/2025 22:09:53","0.00044685498","USDT","","","0","",""
"01/07/2025 23:04:06","66.78423180000000000000","USDT","0.01914000000000000000","ETH","0.03339209","USDT",""
"01/07/2025 23:05:20","0.00022342749","USDT","","","0","",""
"01/08/2025 00:05:32","0.00011149875","USDT","","","0","",""
"01/08/2025 00:08:07","0.01518000000000000000","ETH","50.30937120000000000000","USDT","0.00000782","ETH",""
"01/08/2025 01:10:02","0.00022428714","USDT","","","0","",""
"01/08/2025 02:06:13","0.00022342749","USDT","","","0","",""
"01/08/2025 03:10:16","0.00022342749","USDT","","","0","",""
"01/08/2025 04:08:59","0.00044427603","USDT","","","0","",""
"01/08/2025 05:08:05","0.00022170819","USDT","","","0","",""
"01/08/2025 06:05:14","0.0004425564","USDT","","","0","",""
"01/08/2025 07:13:26","0.00054932658","USDT","","","0","",""
"01/08/2025 08:06:47","0.00033062766","USDT","","","0","",""
"01/08/2025 09:08:17","0.00011106909","USDT","","","0","",""
"01/08/2025 10:05:22","0.0001106391","USDT","","","0","",""
"01/08/2025 11:06:03","0.00011106909","USDT","","","0","",""
"01/08/2025 12:05:23","0.00055147587","USDT","","","0","",""
"01/08/2025 13:06:10","0.00022084821","USDT","","","0","",""
"01/08/2025 14:05:24","0.00055448547","USDT","","","0","",""
"01/08/2025 15:14:01","0.00099919116","USDT","","","0","",""
"01/08/2025 16:09:33","0.00055276551","USDT","","","0","",""
"01/08/2025 17:12:24","0.00043653852","USDT","","","0","",""
"01/08/2025 18:17:43","0.00171606336","USDT","","","0","",""
"01/08/2025 19:10:30","0.00130359702","USDT","","","0","",""
"01/08/2025 20:08:55","0.00043481922","USDT","","","0","",""
"01/08/2025 21:09:10","0.00021654963","USDT","","","0","",""
"01/08/2025 21:15:34","54.94128750000000000000","USDT","0.01650000000000000000","ETH","0.02747073","USDT",""
"01/08/2025 22:08:25","0.00032546943","USDT","","","0","",""
"01/08/2025 23:08:10","0.00021912891","USDT","","","0","",""
"01/09/2025 00:57:50","0.01356000000000000000","ETH","44.25390990000000000000","USDT","0.00000699","ETH",""
"01/09/2025 01:05:55","0.00011020911","USDT","","","0","",""
"01/09/2025 02:07:18","0.0001106391","USDT","","","0","",""
"01/09/2025 03:13:56","0.00110820162","USDT","","","0","",""
"01/09/2025 05:06:09","0.00032933802","USDT","","","0","",""
"01/09/2025 06:04:03","0.00010977945","USDT","","","0","",""
"01/09/2025 08:11:17","0.00054416868","USDT","","","0","",""
"01/09/2025 09:13:32","0.0006539478","USDT","","","0","",""
"01/09/2025 10:05:54","0.00010977945","USDT","","","0","",""
"01/09/2025 11:09:56","0.00054502833","USDT","","","0","",""
"01/09/2025 12:08:03","0.00032804871","USDT","","","0","",""
"01/09/2025 13:04:33","0.00010848981","USDT","","","0","",""
"01/09/2025 14:15:12","0.00053600118","USDT","","","0","",""
"01/09/2025 15:13:42","0.00064191204","USDT","","","0","",""
"01/09/2025 16:10:29","0.0006522285","USDT","","","0","",""
"01/09/2025 17:09:39","0.00021826926","USDT","","","0","",""
"01/09/2025 18:07:30","0.00075555975","USDT","","","0","",""
"01/09/2025 19:07:09","0.00021483033","USDT","","","0","",""
"01/09/2025 20:08:24","0.00063761313","USDT","","","0","",""
"01/09/2025 21:10:56","0.0010517991","USDT","","","0","",""
"01/09/2025 22:06:58","0.0004245021","USDT","","","0","",""
"01/09/2025 23:00:26","52.99236360000000000000","USDT","0.01617000000000000000","ETH","0.02649620","USDT",""
"01/09/2025 23:07:49","0.00053084295","USDT","","","0","",""
"01/10/2025 01:41:36","0.01353000000000000000","ETH","43.99509510000000000000","USDT","0.00000697","ETH",""
"01/10/2025 02:10:46","0.00021397068","USDT","","","0","",""
"01/10/2025 03:07:01","0.00021397068","USDT","","","0","",""
"01/10/2025 05:07:43","0.00021483033","USDT","","","0","",""
"01/10/2025 06:05:42","0.00032332014","USDT","","","0","",""
"01/10/2025 07:09:11","0.00010805982","USDT","","","0","",""
"01/10/2025 08:06:30","0.00043567887","USDT","","","0","",""
"01/10/2025 11:05:08","0.00010934946","USDT","","","0","",""
"01/10/2025 12:06:11","0.0001089198","USDT","","","0","",""
"01/10/2025 14:21:24","0.00225765309","USDT","","","0","",""
"01/10/2025 15:12:54","0.00075083151","USDT","","","0","",""
"01/10/2025 16:18:17","0.00160198566","USDT","","","0","",""
"01/10/2025 17:09:49","0.00074997186","USDT","","","0","",""
"01/10/2025 18:12:43","0.00065136885","USDT","","","0","",""
"01/10/2025 19:09:29","0.00021654963","USDT","","","0","",""
"01/10/2025 20:06:53","0.00010848981","USDT","","","0","",""
"01/10/2025 20:39:49","39.87471180000000000000","USDT","0.01221000000000000000","ETH","0.01993735","USDT",""
"01/10/2025 21:09:54","0.00021568998","USDT","","","0","",""
"01/10/2025 23:06:53","0.00010805982","USDT","","","0","",""
"01/11/2025 01:08:54","0.00010763016","USDT","","","0","",""
"01/11/2025 02:04:21","0.00010720017","USDT","","","0","",""
"01/11/2025 04:06:19","0.00010677051","USDT","","","0","",""
"01/11/2025 06:07:39","0.00330000000000000000","ETH","10.75441620000000000000","USDT","0.00000170","ETH",""
"01/11/2025 07:03:35","0.00010720017","USDT","","","0","",""
"01/11/2025 08:05:14","0.00010677051","USDT","","","0","",""
"01/11/2025 09:08:05","0.00010634052","USDT","","","0","",""
"01/11/2025 10:06:57","0.00010677051","USDT","","","0","",""
"01/11/2025 11:05:56","0.00010720017","USDT","","","0","",""
"01/11/2025 12:09:40","0.00021568998","USDT","","","0","",""
"01/11/2025 14:07:15","0.00010763016","USDT","","","0","",""
"01/11/2025 15:05:27","0.00010805982","USDT","","","0","",""
"01/11/2025 18:06:29","0.00021568998","USDT","","","0","",""
"01/11/2025 21:09:52","0.00021740961","USDT","","","0","",""
"01/11/2025 22:06:35","0.00010934946","USDT","","","0","",""
"01/11/2025 22:32:20","9.71249730000000000000","USDT","0.00297000000000000000","ETH","0.00485625","USDT",""
"01/11/2025 23:08:17","0.00021740961","USDT","","","0","",""
"01/12/2025 01:54:47","0.00297000000000000000","ETH","9.66951150000000000000","USDT","0.00000153","ETH",""
"01/12/2025 02:06:02","0.00021654963","USDT","","","0","",""
"01/12/2025 06:04:11","0.00010805982","USDT","","","0","",""
"01/12/2025 09:08:19","0.00021483033","USDT","","","0","",""
"01/12/2025 10:09:07","0.00010677051","USDT","","","0","",""
"01/12/2025 12:06:02","0.00010720017","USDT","","","0","",""
"01/12/2025 13:06:59","0.00010763016","USDT","","","0","",""
"01/12/2025 14:06:00","0.00021483033","USDT","","","0","",""
"01/12/2025 15:07:24","0.00010805982","USDT","","","0","",""
"01/12/2025 16:06:05","0.00010848981","USDT","","","0","",""
"01/12/2025 17:08:19","0.00010805982","USDT","","","0","",""
"01/12/2025 18:04:10","0.00010848981","USDT","","","0","",""
"01/12/2025 21:05:08","0.00010805982","USDT","","","0","",""
"01/12/2025 22:22:11","11.87369700000000000000","USDT","0.00363000000000000000","ETH","0.00593685","USDT",""
"01/12/2025 23:11:21","0.00042880101","USDT","","","0","",""
"01/13/2025 00:02:01","0.02079000000000000000","ETH","63.74049330000000000000","USDT","0.00001071","ETH",""
"01/13/2025 00:06:17","0.00021568998","USDT","","","0","",""
"01/13/2025 01:12:27","0.00065480778","USDT","","","0","",""
"01/13/2025 02:09:56","0.0005415894","USDT","","","0","",""
"01/13/2025 03:10:01","0.00021483033","USDT","","","0","",""
"01/13/2025 04:07:08","0.0003220305","USDT","","","0","",""
"01/13/2025 05:05:07","0.00010677051","USDT","","","0","",""
"01/13/2025 06:08:33","0.00010634052","USDT","","","0","",""
"01/13/2025 07:11:12","0.00042192315","USDT","","","0","",""
"01/13/2025 08:06:13","0.00010591053","USDT","","","0","",""
"01/13/2025 09:09:47","0.00031515297","USDT","","","0","",""
"01/13/2025 10:10:14","0.00062299776","USDT","","","0","",""
"01/13/2025 11:10:07","0.00041246634","USDT","","","0","",""
"01/13/2025 12:15:23","0.0007117143","USDT","","","0","",""
"01/13/2025 13:08:17","0.00080687871","USDT","","","0","",""
"01/13/2025 14:07:50","0.00060580377","USDT","","","0","",""
"01/13/2025 15:21:39","0.00355658754","USDT","","","0","",""
"01/13/2025 16:11:55","0.00080601906","USDT","","","0","",""
"01/13/2025 17:10:53","0.00049989324","USDT","","","0","",""
"01/13/2025 18:07:52","0.00049860327","USDT","","","0","",""
"01/13/2025 19:08:21","0.00089258565","USDT","","","0","",""
"01/13/2025 20:11:00","0.00029838831","USDT","","","0","",""
"01/13/2025 21:09:40","0.00070526643","USDT","","","0","",""
"01/13/2025 21:34:10","74.58088110000000000000","USDT","0.02409000000000000000","ETH","0.03729041","USDT",""
"01/13/2025 22:07:38","0.00040988739","USDT","","","0","",""
"01/13/2025 23:07:44","0.00010333158","USDT","","","0","",""
"01/14/2025 00:22:26","0.01056000000000000000","ETH","33.70226970000000000000","USDT","0.00000544","ETH",""
"01/14/2025 01:10:13","0.00031085406","USDT","","","0","",""
"01/14/2025 02:07:10","0.00020795247","USDT","","","0","",""
"01/14/2025 03:10:43","0.00010419123","USDT","","","0","",""
"01/14/2025 04:04:43","0.00010462122","USDT","","","0","",""
"01/14/2025 07:06:55","0.00010505088","USDT","","","0","",""
"01/14/2025 08:06:23","0.00010462122","USDT","","","0","",""
